url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://orissadiary.com/perpetrators-conspirators-of-pahalgam-terror-attack-will-get-befitting-reply-pm-narendra-modi/,,"Perpetrators , conspirators of Pahalgam terror attack will get befitting reply : PM Narendra Modi",20250427T183000Z,https://i0.wp.com/orissadiary.com/wp-content/uploads/2024/07/modi-3.jpg?fit=600%2C400&ssl=1,orissadiary.com,English,India,NATURAL_DISASTER_FLOOD,Flood disasters,English,6d2d293559960182e492aa9089fe7cc8
https://www.dw.com/en/as-easter-truce-ends-what-next-for-ukraine-peace-effort/a-72300666,https://amp.dw.com/en/as-easter-truce-ends-what-next-for-ukraine-peace-effort/a-72300666,"As  Easter truce  ends , what next for Ukraine peace effort ? – DW – 04 / 21 / 2025",20250421T120000Z,https://static.dw.com/image/72292425_6.jpg,dw.com,English,Germany,CEASEFIRE,Ceasefires and truces,English,10efe39c4c850949075dea2bf9ceecdf
https://www.yahoo.com/news/zelensky-says-still-ready-ceasefire-182923703.html,,Zelensky says he is still ready for ceasefire,20250422T193000Z,https://media.zenfs.com/en/dpa_international_526/d0f10197315e892599034cc53bf8f9ce,yahoo.com,English,United States,CEASEFIRE,Ceasefires and truces,English,a2955bd698297c9ae6383937a22f67c9
https://www.yahoo.com/news/starmer-hopes-ukraine-russia-ceasefire-082622316.html,,"Starmer hopes Ukraine - Russia ceasefire can be reached by summer , Telegraph reports",20250425T101500Z,https://s.yimg.com/ny/api/res/1.2/we.kxpAQt2wvIDyh58CRzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/kyiv_independent_articles_496/cdde06c80acf130ac0e2e7edb1a0f800,yahoo.com,English,United States,CEASEFIRE,Ceasefires and truces,English,c601029761d4624647110fe83a4fce51
https://www.newdelhitimes.com/ukraine-wary-of-putins-easter-truce-and-says-it-will-reciprocate-only-a-genuine-ceasefire/,,Ukraine wary of Putin Easter truce and says it will reciprocate only a genuine ceasefire,20250421T143000Z,https://i0.wp.com/www.newdelhitimes.com/wp-content/uploads/2025/04/Screenshot-2025-04-21-081453.png?fit=694%2C458&quality=80&ssl=1,newdelhitimes.com,English,United States,CEASEFIRE,Ceasefires and truces,English,e7430aec8ea70379117a49c7b372814b
https://www.hindustantimes.com/india-news/loc-tensions-flare-as-pak-targets-indian-posts-for-3rd-straight-day-101745778930430.html,,LoC tensions flare as Pak targets Indian posts for 3rd straight day,20250427T233000Z,https://www.hindustantimes.com/ht-img/img/2025/04/27/1600x900/LoC_1745791209046_1745791209383.jpg,hindustantimes.com,English,India,CEASEFIRE,Ceasefires and truces,English,67d6ed6529f694704747a5c06f2dee03
https://en.interfax.com.ua/news/general/1066607.html,https://en.interfax.com.ua/news/general/1066607-amp.html,British Prime Minister hopes for ceasefire in Ukraine by summer,20250425T104500Z,https://media.interfax.com.ua/media/thumbs/images/2025/01/mbzcw/SH8q1laLU-JQ.jpg,en.interfax.com.ua,English,Ukraine,CEASEFIRE,Ceasefires and truces,English,e08ac1fdef92d8d23f2a30ff03659833
https://timesofindia.indiatimes.com/world/europe/russian-attacks-during-easter-ceasefire-declared-by-putin-killed-3-in-ukraines-kherson-region/articleshow/120483707.cms,https://timesofindia.indiatimes.com/world/europe/russian-attacks-during-easter-ceasefire-declared-by-putin-killed-3-in-ukraines-kherson-region/amp_articleshow/120483707.cms,Russian attacks during Easter ceasefire declared by Putin killed 3 in Ukraine Kherson region,20250421T111500Z,"https://static.toiimg.com/thumb/msid-120483874,width-1070,height-580,imgsize-1284812,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India,CEASEFIRE,Ceasefires and truces,English,9c4c6159816122a7d9ede318a30e9a50
https://www.deccanchronicle.com/news/exchange-of-gunfire-likely-to-shatter-4-year-old-fragile-ceasefire-between-india-pakistan-1875377,https://www.deccanchronicle.com/amp/news/exchange-of-gunfire-likely-to-shatter-4-year-old-fragile-ceasefire-between-india-pakistan-1875377,"Exchange of Gunfire Likely to Shatter 4 - Year - Old Fragile Ceasefire Between India , Pakistan",20250426T204500Z,https://www.deccanchronicle.com/h-upload/2025/04/26/1911984-paki.jpg,deccanchronicle.com,English,India,CEASEFIRE,Ceasefires and truces,English,1bc982d1a151974efce56bc1f22a0976
https://www.news4jax.com/news/world/2025/04/21/russian-attacks-during-easter-ceasefire-declared-by-putin-killed-3-in-ukraines-kherson-region/,,Russian attacks during Easter ceasefire declared by Putin killed 3 in Ukraine Kherson region,20250421T193000Z,"https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/2BDYGZNFHZAKPPPKSE3355J3CI.jpg?_a=DATAdtccZAA0",news4jax.com,English,United States,CEASEFIRE,Ceasefires and truces,English,c7fa98fd6d66aa79bfc9b9c02c6716a5
