url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,keyword,target_language,content_hash
https://www.geo.tv/latest/601968-two-soldiers-martyred-15-terrorists-killed-in-three-kp-operations,,"Two soldiers martyred , 15 terrorists killed in three KP operations",20250426T223000Z,https://www.geo.tv/assets/uploads/updates/2025-04-26/l_601968_112326_updates.jpg,geo.tv,English,Pakistan,security,English,23c867c665805d1bc907a706794e463a
https://www.heritage.org/social-security/report/hard-questions-remain-the-social-security-lockbox,,Hard Questions Remain for the Social Security Lockbox,20250428T003000Z,https://www.heritage.org/themes/heritage/src/images/bell.png,heritage.org,English,United States,security,English,9cef7461aae0a48a5a48c53b18869831
https://www.qatarliving.com/forum/news/qatar-host-2025-global-security-forum-april-28,,Qatar to host 2025 Global Security Forum from April 28,20250427T134500Z,https://files.qatarliving.com/styles/horizontal_large/s3/post/2025/04/27/SECURITY_LEAD_QATAR_LIVING.jpg,qatarliving.com,English,Qatar,security,English,99fa5abd0a0bf67335c7f65de8398736
https://www.cio.com/article/3972460/why-diverse-cloud-environments-require-flexible-security.html,,Why diverse cloud environments require flexible security,20250428T140000Z,https://www.cio.com/wp-content/uploads/2025/04/3972460-0-64952800-1745845263-shutterstock_2485974529.jpg?quality=50&strip=all,cio.com,English,United States,security,English,3e5f17e4882996717febb1fccab4569e
https://www.tvguide.co.uk/schedule/5bc8c261-3ea4-5041-9bc1-df731fdf67c7/the-security-brief,,The Security Brief,20250426T214500Z,https://tv.assets.pressassociation.io/c8d965e8-59e5-56bb-ada1-f9a7149dc33e.jpg,tvguide.co.uk,English,United Kingdom,security,English,3e3fba95ca02a30b50d81cb5f1aa3a11
https://www.tvguide.co.uk/schedule/8f6f02a4-7d0f-5635-92c4-a66b580ee218/the-security-brief,,The Security Brief,20250426T214500Z,https://tv.assets.pressassociation.io/c8d965e8-59e5-56bb-ada1-f9a7149dc33e.jpg,tvguide.co.uk,English,United Kingdom,security,English,49980a7947d08219fc354c4b96273b81
https://www.theepochtimes.com/us/ssa-announces-mobile-access-to-physical-social-security-number-cards-5847986,,SSA Announces Mobile Access to Physical Social Security Number Cards,20250427T024500Z,https://img.theepochtimes.com/assets/uploads/2025/03/19/id5828155-08282024-DSC07098-Social-security-administrationKO-1080x720.jpg,theepochtimes.com,English,United States,security,English,9e1341136a2f2d5224c3a453b18e2962
https://www.humanite.fr/en-debat/cotisations-sociales/salaire-et-cotisations-pour-une-securite-sociale-integrale,,Salaire et cotisations  : pour une sécurité sociale intégrale,20250427T143000Z,https://www.humanite.fr/wp-content/uploads/2025/02/Vignette_2024_tribune_97bbf4_a9fbc6.webp,humanite.fr,French,France,security,French,04852474f5d601733ae03eb5e8c07aa6
https://fr.allafrica.com/stories/202504280521.html,,"Afrique : La santé mentale , clé dun travail sain et fructueux",20250428T170000Z,,fr.allafrica.com,French,Nigeria,security,French,5ea5a8bd06ef1ca9b71b71ff89582d1c
https://fr.allafrica.com/stories/202504270083.html,,Congo - Kinshasa : Interdiction de circulation des motos entre 23 h et 4 h 30 à Matadi,20250427T170000Z,,fr.allafrica.com,French,Nigeria,security,French,a1077ef94f06dd6e56e8b07dba7734a2
https://www.leparisien.fr/politique/meurtre-a-la-grand-combe-bruno-retailleau-annonce-une-securite-renforcee-autour-des-mosquees-en-france-27-04-2025-M2OIZ2OTY5A37NVWTDITZ2YU3M.php,,Meurtre à La Grand - Combe  : Bruno Retailleau annonce une sécurité renforcée autour des mosquées en France,20250427T173000Z,https://www.leparisien.fr/resizer/t8K_U35wzR6uzNSbbkeEFqzpQt4=/1200x675/cloudfront-eu-central-1.images.arcpublishing.com/leparisien/MXQBK4MUTFE5ZH3GVLR3ABG6YA.jpg,leparisien.fr,French,France,security,French,afd81c0693d7569d0ac82376db78d517
https://brignoles.maville.com/actu/actudet_--la-zone-est-potentiellement-dangereuse-une-partie-du-gr34-fermee-en-sud-bretagne-_fil-6782617_actu.Htm,, La zone est potentiellement dangereuse  : une partie du GR34 fermée en Sud - Bretagne,20250427T193000Z,https://maville.com/photosmvi/2025/04/27/P35194283D6782617G_crop_1080-600_.jpg,brignoles.maville.com,French,France,security,French,789f351c24d3fcc031e8f1f32a529c10
https://paris.maville.com/actu/actudet_--la-zone-est-potentiellement-dangereuse-une-partie-du-gr34-fermee-en-sud-bretagne-_fil-6782617_actu.Htm,, La zone est potentiellement dangereuse  : une partie du GR34 fermée en Sud - Bretagne,20250427T170000Z,https://maville.com/photosmvi/2025/04/27/P35194283D6782617G_crop_1080-600_.jpg,paris.maville.com,French,France,security,French,2794d161eae245107f57f05b4b9e035e
https://toulon.maville.com/actu/actudet_--la-zone-est-potentiellement-dangereuse-une-partie-du-gr34-fermee-en-sud-bretagne-_fil-6782617_actu.Htm,, La zone est potentiellement dangereuse  : une partie du GR34 fermée en Sud - Bretagne,20250427T173000Z,https://maville.com/photosmvi/2025/04/27/P35194283D6782617G_crop_1080-600_.jpg,toulon.maville.com,French,France,security,French,4f4aba027edb5214a89b6a722cac5a3f
https://www.liberation.fr/societe/police-justice/paris-un-probable-jet-de-petard-seme-la-panique-dans-le-secteur-des-champs-elysees-20250426_32JK3DU2SNGYVMJXO5B3FW5UYE/,,Paris  : un probable jet de pétard sème la panique dans le secteur des Champs - Elysées,20250426T204500Z,https://www.liberation.fr/resizer/N_qs0e6ZWw8mMYwOOvb6voGGZdI=/1200x630/filters:format(jpg):quality(70):focal(2623x2018:2633x2028)/cloudfront-eu-central-1.images.arcpublishing.com/liberation/D62WZEWEGNEOVGJ56RZU5JPNHA.jpg,liberation.fr,French,France,security,French,cc96405614e43c6c70686f4f262a2d36
https://www.huffingtonpost.es/politica/que-consejo-seguridad-nacional-cuales-son-funciones.html,https://www.huffingtonpost.es/politica/que-consejo-seguridad-nacional-cuales-son-funciones.html?outputType=amp, ¿ Qué es el Consejo de Seguridad Nacional y cuáles son sus funciones ? ,20250428T164500Z,https://img.huffingtonpost.es/files/og_thumbnail/uploads/2025/04/15/un-ano-de-los-cinco-dias-de-pedro-sanchez-y-su-decision.jpeg,huffingtonpost.es,Spanish,Spain,security,Spanish,5c7144b59dfcacef95899b8aa9147499
https://www.eltiempo.com/colombia/barranquilla/gobernador-eduardo-verano-solicito-al-mindefensa-concretar-acciones-para-fortalecer-la-seguridad-en-atlantico-3448494,https://www.eltiempo.com/amp/colombia/barranquilla/gobernador-eduardo-verano-solicito-al-mindefensa-concretar-acciones-para-fortalecer-la-seguridad-en-atlantico-3448494,Gobernador Verano pidió acciones para fortalecer seguridad en Atlántico,20250428T004500Z,https://imagenes.eltiempo.com/files/og_thumbnail/uploads/2025/04/27/680e8fda615d2.jpeg,eltiempo.com,Spanish,Colombia,security,Spanish,501adfd9de4697c8aea36d4f615be06b
https://www.excelsior.com.mx/comunidad/feria-por-tu-seguridad-unidos-cuidando-tu-patrimonio-robo-autos-cdmx/1712813,https://www.excelsior.com.mx/comunidad/feria-por-tu-seguridad-unidos-cuidando-tu-patrimonio-robo-autos-cdmx/1712813?amp,"Primera Feria Comercial  Por tu Seguridad , Unidos Cuidando Tu Patrimonio  Vs robo de autos en CDMX",20250427T013000Z,https://www.excelsior.com.mx/media/pictures/2025/04/26/3297765.jpg,excelsior.com.mx,Spanish,Mexico,security,Spanish,67c78187f4af5c61d3f99c68e4030423
https://www.lanacion.com.ar/lifestyle/en-las-redes/cual-es-la-funcion-del-agujerito-del-candado-y-por-que-es-tan-importante-nid27042025/,,Cuál es la función del agujerito del candado y por qué es tan importante,20250427T200000Z,https://resizer.glanacion.com/resizer/v2/la-funcion-que-pocos-conocen-del-6DA3DSBZN5G6HIJTVVDX3O72XA.jpg?auth=ca3b04e964e38cdf5406ae984c2f981e9d61fb63d749aa10e15c8999c97a0c7e&quality=70&smart=false,lanacion.com.ar,Spanish,Argentina,security,Spanish,63f95bbcee79198162e91a4a5e717934
https://www.abc.com.py/economia/2025/04/28/gran-deuda-en-la-seguridad-social-que-llega-a-menos-del-30-de-la-poblacion/,https://www.abc.com.py/economia/2025/04/28/gran-deuda-en-la-seguridad-social-que-llega-a-menos-del-30-de-la-poblacion/?outputType=amp,Gran deuda en la seguridad social que llega a menos del 30 % de la población - Economía,20250428T090000Z,https://www.abc.com.py/resizer/v2/KJO7MXHSTZDP5A7MKPQ3V6TWHI.jpg?auth=0174f21f3efa6089e47db9d96960aa4818180d968f7128b2ebd08f5dca3c2b4b&smart=true,abc.com.py,Spanish,Paraguay,security,Spanish,0ed8afcad0984f4dbdb0268ec504e26e
https://noticaribe.com.mx/2025/04/27/logra-playa-del-carmen-la-capacitacion-total-de-su-policia-y-fortalece-la-cercania-con-la-ciudadania/,https://noticaribe.com.mx/2025/04/27/logra-playa-del-carmen-la-capacitacion-total-de-su-policia-y-fortalece-la-cercania-con-la-ciudadania/amp/,Logra Playa del Carmen la capacitación total de su policía y fortalece la cercanía con la ciudadanía,20250428T000000Z,https://noticaribe.com.mx/wp/wp-content/uploads/2025/04/Imagen-de-WhatsApp-2025-04-27-a-las-13.09.18_f2c3f265.jpg,noticaribe.com.mx,Spanish,Mexico,security,Spanish,5552da590370a68bb53153582cc67965
https://www.farodevigo.es/espana/2025/04/28/pedro-sanchez-preside-consejo-seguridad-116823549.html,https://www.farodevigo.es/espana/2025/04/28/pedro-sanchez-preside-consejo-seguridad-116823549.amp.html,Sánchez reúne de urgencia al Consejo de Seguridad Nacional ante el apagón eléctrico,20250428T150000Z,https://estaticos-cdn.prensaiberica.es/clip/b31f015a-4fd2-41e8-9670-ab06579f4c75_16-9-discover-aspect-ratio_default_0.jpg,farodevigo.es,Spanish,Spain,security,Spanish,7d911834431cf28ee2c1be1d1acef790
https://www.eldiario.es/politica/directo-siga-ultima-hora-apagon-electrico-afecta-espana_6_12253295_1113610.html,https://www.eldiario.es/politica/directo-siga-ultima-hora-apagon-electrico-afecta-espana_6_12253295_1113610.amp.html,Sánchez comparece en la Moncloa tras reunir al Consejo de Seguridad Nacional,20250428T154500Z,https://static.eldiario.es/clip/0e7c9745-80d2-4762-b591-c6df5b8b89ed_facebook-watermarked-aspect-ratio_default_0.jpg,eldiario.es,Spanish,Spain,security,Spanish,2c0fe7129d99330d7d2b962865cae774
https://www.elconfidencial.com/espana/2025-04-28/gobierno-reune-junta-seguridad-amenaza-escraches-congreso-ppe_4117841/,,El Gobierno reúne de urgencia a la Junta de seguridad en Valencia ante la amenaza de escraches en el congreso del PPE,20250428T114500Z,"https://images.ecestaticos.com/nNJi7ldJS1jFFxMT4qvYOt8pWVg=/0x0:2272x1596/600x315/filters:fill(white):format(jpg):quality(99):watermark(f.elconfidencial.com/file/bae/eea/fde/baeeeafde1b3229287b0c008f7602058.png,0,275,1)/f.elconfidencial.com/original/825/947/1a3/8259471a3eb91970364bf6f90b93f8c2.jpg",elconfidencial.com,Spanish,Spain,security,Spanish,b2a9a67b03c8c01653c6995f62d4340a
https://www.publico.es/opinion/olof-palme-frente-monstruo-seguridad-humana-seguridad-comun-frente-armas.html,https://www.publico.es/opinion/olof-palme-frente-monstruo-seguridad-humana-seguridad-comun-frente-armas.amp.html,Olof Palme frente al monstruo : seguridad humana y seguridad común frente a las armas,20250428T070000Z,https://www.publico.es/files/og_thumbnail/uploads/2025/01/27/679800b7e320d.jpeg,publico.es,Spanish,Spain,security,Spanish,60918d9855ad907efb2a0510dca1e7f8
https://www.finanznachrichten.de/nachrichten-2025-04/65228096-wirtschaftliches-eigentum-an-zur-sicherheit-uebereigneten-aktien-031.htm,,Wirtschaftliches Eigentum an zur Sicherheit übereigneten Aktien,20250428T084500Z,https://www.finanznachrichten.de/content/g/fb.png,finanznachrichten.de,German,Germany,security,German,a397f59e77da98ad6030e4f7cae7b683
http://german.china.org.cn/txt/2025-04/28/content_117849813.htm,,Chinesische Autohersteller fordern lare Regeln für Fahrassistenzsysteme _ China . org . cn,20250428T124500Z,,german.china.org.cn,German,China,security,German,3782c8d740eed583f0f361ad34fb3401
