url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://www.hna.de/politik/waffenruhe-im-ukraine-konflikt-europa-und-kiew-machen-einen-vorschlag-zr-93703215.html,,Waffenruhe im Ukraine - Konflikt : Europa und Kiew machen einen Vorschlag,20250428T044500Z,,hna.de,German,Germany,TAX_WEAPONS,Weapons and arms references,German,3553c43979e910f3098b044e8e9d5e1b
http://www.op-online.de/politik/friedensplaene-fuer-den-ukraine-krieg-brisante-unterschiede-zwischen-europa-und-den-usa-zr-93703215.html,,Friedenspläne für den Ukraine - Krieg : Brisante Unterschiede zwischen Europa und den united states ,20250427T210000Z,,op-online.de,German,Germany,TAX_WEAPONS,Weapons and arms references,German,40661c88a480cd679b2416dffcd2472c
https://www.az-online.de/politik/waffenruhe-im-ukraine-konflikt-europa-und-kiew-machen-einen-vorschlag-zr-93703215.html,,Waffenruhe im Ukraine - Konflikt : Europa und Kiew machen einen Vorschlag,20250428T050000Z,,az-online.de,German,Germany,TAX_WEAPONS,Weapons and arms references,German,c8f608a0861b3ec164815f640ae977bd
http://www.kreiszeitung.de/politik/friedensplaene-fuer-den-ukraine-krieg-brisante-unterschiede-zwischen-europa-und-den-usa-zr-93703215.html,,Friedenspläne für den Ukraine - Krieg : Brisante Unterschiede zwischen Europa und den united states ,20250427T211500Z,,kreiszeitung.de,German,Germany,TAX_WEAPONS,Weapons and arms references,German,16a5f222d37c495116d090e02a98d3e8
https://www.kreiszeitung.de/politik/waffenruhe-im-ukraine-konflikt-europa-und-kiew-machen-einen-vorschlag-zr-93703215.html,,Waffenruhe im Ukraine - Konflikt : Europa und Kiew machen einen Vorschlag,20250428T050000Z,,kreiszeitung.de,German,Germany,TAX_WEAPONS,Weapons and arms references,German,e997b87897ba65d6b92cc041cc2fb66b
https://fr.allafrica.com/stories/202504220569.html,,Cameroun : Corruption au tribunal de Bafia - Dérives judiciaires et impunité dans le Mbam - et - Inoubou,20250422T180000Z,,fr.allafrica.com,French,Nigeria,CORRUPTION,Corruption and bribery themes,French,89be56d969c94f9f746df5d9678c6f03
https://www.nairaland.com/8407037/hardship-lagos-govt-subsidises-public,,Hardship : Lagos Govt Subsidises Public Transport Fares With N14 . 9bn - Politics,20250423T191500Z,,nairaland.com,English,Nigeria,PUBLIC_TRANSPORT,Public transportation themes,English,ff7e4a5fed3085a79877580b2ea45944
https://www.mirror.co.uk/news/uk-news/politicians-float-1000-fines-headphone-35107937,https://www.mirror.co.uk/news/uk-news/politicians-float-1000-fines-headphone-35107937.amp,Politicians float £1000 fines for  headphone dodger who make others dread public transport,20250424T054500Z,https://i2-prod.mirror.co.uk/article35107935.ece/ALTERNATES/s1200/0_Sad-young-woman-traveling-with-public-transportjp.jpg,mirror.co.uk,English,United Kingdom,PUBLIC_TRANSPORT,Public transportation themes,English,035dbd62bc4c0a784918eeffc770a42a
https://www.tnp.sg/news/8-members-public-recognised-aiding-police-investigations,,"8 recognised for aiding police ..., Latest News",20250423T040000Z,https://cassette.sphdigital.com.sg/image/thenewpaper/e0219b2ecaf8fb0b009c4a5f78f993dd4019f04053be1be9fccf623e7cff5301/photo1.jpg,tnp.sg,English,Singapore,PUBLIC_TRANSPORT,Public transportation themes,English,04e48e55a5f6a0277a231c8560d35f28
https://www.manchestereveningnews.co.uk/news/uk-news/politicians-call-loud-music-public-31498704,https://www.manchestereveningnews.co.uk/news/uk-news/politicians-call-loud-music-public-31498704.amp,Politicians call for loud music on public transport to be made illegal,20250424T054500Z,https://i2-prod.manchestereveningnews.co.uk/article31498703.ece/ALTERNATES/s1200/0_A-smiling-mid-adult-businessman-with-glasses-using-his-smart-phone-while-taking-a-train-ride.jpg,manchestereveningnews.co.uk,English,United Kingdom,PUBLIC_TRANSPORT,Public transportation themes,English,06a33b36d0e5a7f4e196ffaf4c8528cc
https://auto.economictimes.indiatimes.com/news/two-wheelers/experts-call-for-dedicated-two-wheeler-lanes-stricter-traffic-law-enforcement/120641756,https://auto.economictimes.indiatimes.com/amp/news/two-wheelers/experts-call-for-dedicated-two-wheeler-lanes-stricter-traffic-law-enforcement/120641756,"Experts call for dedicated two - wheeler lanes , stricter traffic law enforcement , ET Auto",20250426T130000Z,"https://etimg.etb2bimg.com/thumb/msid-120641756,imgsize-107030,width-1200,height=765,overlay-etauto/two-wheelers/experts-call-for-dedicated-two-wheeler-lanes-stricter-traffic-law-enforcement.jpg",auto.economictimes.indiatimes.com,English,India,PUBLIC_TRANSPORT,Public transportation themes,English,e377ded839ba0f6225d56618d108f442
https://www.thehindubusinessline.com/companies/airtel-payments-bank-targets-over-10-million-ncmc-cards-in-2-years/article69491554.ece,https://www.thehindubusinessline.com/companies/airtel-payments-bank-targets-over-10-million-ncmc-cards-in-2-years/article69491554.ece/amp/,Airtel Payments Bank targets over 10 million NCMC cards in 2 years,20250425T171500Z,https://bl-i.thgim.com/public/incoming/n16xyq/article69491561.ece/alternates/LANDSCAPE_1200/Anubrata%20Biswas%20MD%20%20CEO%20Airtel%20Payments%20Bank%201.JPG,thehindubusinessline.com,English,India,PUBLIC_TRANSPORT,Public transportation themes,English,13ecc22ed0e88ffcea0ab1fac757c3e5
https://www.dutchnews.nl/2025/04/no-extra-funding-for-ns-to-curb-ticket-price-rises-in-2026/,,No extra funding for NS to curb ticket price rises in 2026,20250427T083000Z,https://www.dutchnews.nl/wpcms/wp-content/uploads/2024/09/Depositphotos_743766692_L.jpg,dutchnews.nl,English,Netherlands,PUBLIC_TRANSPORT,Public transportation themes,English,157f21f21c8c677e3fb7c8170338adfb
https://www.sunstar.com.ph/bacolod/dotr-to-assess-bacolod-e-jeeps-modernization-program,https://www.sunstar.com.ph/amp/story/bacolod/dotr-to-assess-bacolod-e-jeeps-modernization-program,DOTr to assess Bacolod e - jeeps modernization program,20250423T054500Z,https://media.assettype.com/sunstar%2F2025-04-23%2F3md0ag7w%2FLPTRP-consultation-Bacolod.jpg?rect=0%2C0%2C750%2C394&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,sunstar.com.ph,English,Philippines,PUBLIC_TRANSPORT,Public transportation themes,English,7c823d5249129123974111babf0bab77
https://www.canberratimes.com.au/story/8951013/prepare-for-tourism-influx-in-rome-after-pope-francis-death/,,Prepare for tourism influx in Rome after Pope Franci death | The Canberra Times,20250425T111500Z,https://www.canberratimes.com.au/images/transform/v1/crop/frm/172575538/8cd52cb1-324f-4724-8958-cd7db59c410b.jpg/r0_35_1920_1043_w1200_h630_fmax.jpg,canberratimes.com.au,English,Australia,PUBLIC_TRANSPORT,Public transportation themes,English,fa3dc69a68d5a29f46dc769225fc2921
