url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://gamerant.com/path-of-exile-2-poe2-how-farm-use-regal-shards/,,How to Farm Regal Shards in Path of Exile 2,20250426T190000Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/2025/04/regal-shards-poe2.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,84438f1449268c4fc3c8fe438f9682b2
https://gamerant.com/path-of-exile-2-gambling-ventors-contraption-strongbox-gold-loot-good-bad/,,Path of Exile 2  Gambling  Mechanic is Exactly What it Says on The Tin,20250423T224500Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/wm/2025/04/dawn_of_hunt_uniques_path_of_exile_2_wiki_guide-1.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,d363f4603838d2989814bbe0fd82aef9
https://gamerant.com/path-of-exile-2-how-to-get-use-mirror-of-kalandra/,,Path of Exile 2 : How to Get & Use Mirror of Kalandra,20250423T031500Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/2025/04/mirror-of-kalandra-i-path-of-exile-2.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,606e97a2e84aac6feba603190a76aaa0
https://gamerant.com/path-of-exile-2-poe2-greater-rune-alacrity-skill-speed-damage-dps-good/,,Path of Exile 2 Players Shouldnt Sleep on One New Rune,20250426T210000Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/wm/2025/04/balbala-boss-feature1-1.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,8c45b2246b05807e2221a3aad5be74d2
https://gamerant.com/path-of-exile-2-dawn-hunt-azmeri-spirits-rework-mechanic-good-bad/,,Path of Exile 2 Dawn of the Hunt Mechanic Needs One Big Change,20250427T201500Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/wm/2025/04/poe2-azmeri-spirit-1-1.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,999dcbd7640afb43dacca6f7ec773477
https://gamerant.com/path-of-exile-2-last-epoch-death-recap-screen-one-portal-map-death-bad/,,Path of Exile 2 Cant Have its Cake and Eat it Too Without One Feature,20250424T224500Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/wm/2025/04/path-of-exile-2-act-3-viper-napuatzi-boss-mercenary-2-3840x2160-f0f642c72c8d-1.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,b3343da59204f40d4e29ae82d4a5d331
https://www.gamewatcher.com/news/path-of-exile-2-0-2-0g-patch-improve-loot-drops-corrupted-nexuses,,Path of Exile 2 0 . 2 . 0g Patch Aims to Improve Loot,20250423T200000Z,https://images.gamewatcherstatic.com/news/image/8/b8/46608/Path-of-Exile-2-Dawn-of-the-Hunt-3.jpg,gamewatcher.com,English,United States,EXILE,Exile and political asylum,English,cbc95d70ae53f7047f22eb84e5058335
https://gamerant.com/diablo-4-path-exile-2-quiet-year-competition-lacking/,,Diablo 4 is Leaving The Ball in Path of Exile 2 Court,20250421T174500Z,https://static0.gamerantimages.com/wordpress/wp-content/uploads/wm/2025/04/diablo-4-path-of-exile-2-game-rant.jpg,gamerant.com,English,United States,EXILE,Exile and political asylum,English,86b54f4793a200a7e0d06082c9a7e77d
https://www.israelnationalnews.com/flashes/655756,,MK Gafni : Smotrich prioritizing national issues over human lives,20250421T081500Z,https://2.a7.org/files/pictures/000/1075218.jpg,israelnationalnews.com,English,Israel,EXILE,Exile and political asylum,English,0f1c9d6380d7feac9a24ae9e04aca285
https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Controversies-that-marred-Kwame-Nkrumah-039-s-death-as-53-years-passes-1981536,https://mobile.ghanaweb.com/GhanaHomePage/NewsArchive/Controversies-that-marred-Kwame-Nkrumah-039-s-death-as-53-years-passes-1981536,Controversies that marred Kwame Nkrumah death as 53 years passes,20250427T103000Z,https://cdn.ghanaweb.com/imagelib/pics/791/79144395.jpg,ghanaweb.com,English,Ghana,EXILE,Exile and political asylum,English,47c495b0fdf6bea8650ec1326afe7c08
https://www.ladepeche.fr/2025/04/23/aicha-ayoub-un-regard-sur-le-monde-de-lexil-a-la-route-des-savoirs-12644823.php,,"Aïcha Ayoub , un regard sur le monde de  lExil  à la Route des Savoirs",20250423T200000Z,https://images.ladepeche.fr/api/v1/images/view/6802281949000cc39a03e900/large/image.jpg?v=1,ladepeche.fr,French,France,EXILE,Exile and political asylum,French,cd4e1a9c5e66085ec37ca5d9354fb96e
https://www.lemonde.fr/international/article/2025/04/24/les-centrales-nucleaires-ukrainiennes-au-c-ur-des-negociations-entre-americains-et-russes-sur-un-cessez-le-feu_6599486_3210.html,,Les centrales nucléaires ukrainiennes au cœur des négociations entre Américains et Russes sur un cessez - le - feu,20250424T041500Z,https://img.lemde.fr/2025/04/23/1430/0/3750/2500/1440/960/60/0/049c350_sirius-fs-upload-1-vqcmn9vpg0pq-1745421018455-dmytro-orlov-maire-d-ernogodar-3.jpg,lemonde.fr,French,France,EXILE,Exile and political asylum,French,61d8b41fa558ce0957495caa26286d2d
https://www.telerama.fr/radio/genocide-armenien-cent-dix-ans-apres-trois-podcasts-pour-continuer-a-se-souvenir-7025410.php,,"Génocide arménien  : cent dix ans après , trois podcasts pour continuer à se souvenir",20250427T151500Z,https://focus.telerama.fr/2025/04/24/0/236/4714/3143/1200/800/60/0/c695179_sirius-fs-upload-1-pofdt5ims13h-1745507767854-aurimages-art-histoire-aurimages-0032574-1045.jpg,telerama.fr,French,France,EXILE,Exile and political asylum,French,16f597f84f6a6d20ccef6adb1b2605f9
https://www.republicain-lorrain.fr/faits-divers-justice/2025/04/24/le-tribunal-est-plus-accessible-aux-personnes-a-mobilite-reduite-et-aux-malentendants,,Sarrebourg . Le tribunal est plus accessible aux personnes à mobilité réduite et aux malentendants,20250424T041500Z,https://cdn-s-www.republicain-lorrain.fr/images/E4781DA9-5B3D-46AB-BEF8-4E8E798B7838/FB1200/photo-1745425902.jpg,republicain-lorrain.fr,French,France,EXILE,Exile and political asylum,French,e99ac5449725a4a24266010712d83202
