url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,keyword,target_language,content_hash
https://www.lanacion.com.ar/seguridad/demoran-a-un-hincha-de-river-que-llevo-a-la-cancha-una-cabeza-de-chancho-pintada-azul-y-oro-nid27042025/,,Demoran a un hincha de River que llevó a la cancha una cabeza de chancho pintada azul y oro,20250427T230000Z,https://resizer.glanacion.com/resizer/v2/al-hincha-se-le-labraron-actas-por-las-7QYBQUOHUBCBZJ5IV5NY5OYHXM.jpeg?auth=b22036873c753bab9d1dbd6402ad9a34f2adcd04fcdd3f5f1ce6276a53d74e73&quality=70&smart=false,lanacion.com.ar,Spanish,Argentina,sanctions,Spanish,235fca1a9e26d9b6d895090030d355c0
https://eju.tv/2025/04/tarija-juzgado-agroambiental-condeno-a-cosaalt-pagar-una-multa-de-bs-2-7-millones-mas-intereses-y-costas/,,Tarija ; Juzgado Agroambiental condenó a Cosaalt pagar una multa de Bs 2 . 7 millones más intereses y costas,20250428T164500Z,https://eju.tv/wp-content/uploads/2025/04/img_680faac96d08c-e1745857345896.jpg,eju.tv,Spanish,Bolivia,sanctions,Spanish,bb7b0e53ca87be3d113b28deb82cebdc
https://larepublica.pe/datos-estados-unidos/2025/04/27/alerta-en-illinois-envian-mensajes-falsos-de-peajes-no-pagados-a-conductores-y-autoridades-lanzan-advertencia-oficial-lrtmus-1345518,https://larepublica.pe/amp/datos-estados-unidos/2025/04/27/alerta-en-illinois-envian-mensajes-falsos-de-peajes-no-pagados-a-conductores-y-autoridades-lanzan-advertencia-oficial-lrtmus-1345518,Alerta en Illinois : envían mensajes falsos de peajes no pagados a conductores y autoridades lanzan advertencia oficial,20250427T204500Z,https://imgmedia.larepublica.pe/1200x630/larepublica/original/2025/04/27/680e92b17a1669ad0e0da281.jpg,larepublica.pe,Spanish,Peru,sanctions,Spanish,4d32acbf80860ece384b6db5f5a13258
https://www.hna.de/wirtschaft/neuer-sanktionsdruck-gegen-putin-trump-nimmt-russlands-wirtschaft-ins-visier-zr-93702164.html,,Neuer Sanktionsdruck gegen Putin : Trump nimmt Russlands Wirtschaft ins Visier,20250427T191500Z,,hna.de,German,Germany,sanctions,German,251a490c816b84081ad61da0e69be431
https://www.merkur.de/wirtschaft/trump-nimmt-russlands-wirtschaft-ins-visier-verluste-fuer-putins-einnahmen-93703268.html,,Trump nimmt Russlands Wirtschaft ins Visier – Verluste für Putins Einnahmen,20250427T211500Z,,merkur.de,German,Germany,sanctions,German,82e119b81a69d30bb894554664b51dbd
http://www.merkur.de/wirtschaft/russlands-wirtschaft-im-fadenkreuz-von-trump-putins-hauptgeldquelle-in-gefahr-93703268.html,,Russlands Wirtschaft im Fadenkreuz von Trump – Putins Hauptgeldquelle in Gefahr,20250428T084500Z,,merkur.de,German,Germany,sanctions,German,77933b82ac95e422dd8e085cd7345d98
https://www.hna.de/wirtschaft/neue-sanktionswelle-gegen-putin-trumps-ziel-ist-russlands-wirtschaft-zr-93702164.html,,Neue Sanktionswelle gegen Putin : Trumps Ziel ist Russlands Wirtschaft,20250428T043000Z,,hna.de,German,Germany,sanctions,German,04b97cd8520ca5825e28d39a28da34d2
https://www.hna.de/wirtschaft/trumps-neuer-sanktionshammer-russlands-wirtschaft-im-visier-zr-93702164.html,,Trumps neuer Sanktionshammer ? Russlands Wirtschaft im Visier,20250427T091500Z,,hna.de,German,Germany,sanctions,German,6a4a7b8ba2b082a75972c71258cc1594
https://www.chinatimes.com/realtimenews/20250427003142-260410,,川普指普丁無意停戰 擬對俄國二級制裁 - 財經,20250427T170000Z,,chinatimes.com,Chinese,Taiwan,sanctions,Chinese,0322dbbbce93f8044a10c12ff6bb762b
https://newtalk.tw/news/view/2025-04-28/967768,,川普驚覺 「 普丁不想停戰只是敷衍我 」 共和黨議員 ： 美國被當傻子耍 | 國際,20250428T043000Z,https://s.newtalk.tw/album/news/93/67e9bedc280df.jpg,newtalk.tw,Chinese,Taiwan,sanctions,Chinese,185307afe9d9decc084ecbd88a50fc66
https://news.ifeng.com/c/8iuzOxVo0cE,,特朗普威胁对俄实施新制裁 ， 鲁比奥 ： 现在还不是时候,20250428T054500Z,https://x0.ifengimg.com/ucms/2025_18/F59807347E61CE533ECAAF8EDB0987F0BACFD939_size46_w686_h386.jpg,news.ifeng.com,Chinese,China,sanctions,Chinese,4ed1058691ffab1c7839121b8d2a26e9
https://unwire.hk/2025/04/27/uk-bans-game-controller-exports-to-russia/fun-tech/,https://unwire.hk/2025/04/27/uk-bans-game-controller-exports-to-russia/fun-tech/amp/,英國禁止遊戲手掣出口俄羅斯 作為新一輪制裁防止操控無人機,20250427T154500Z,https://cdn.unwire.hk/wp-content/uploads/2025/04/fb_photo67-1.png,unwire.hk,Chinese,Hong Kong,sanctions,Chinese,2109ffe1331ce37fcb96054e6a05d332
https://military.china.com/news/13004177/20250427/48264455.html,,和泽连斯基见面后 特朗普质疑普京 是否真心结束冲突 _ 军事频道 _ 中华网,20250427T040000Z,,military.china.com,Chinese,China,sanctions,Chinese,83693f8f08f890056230682d47199b0d
https://news.ltn.com.tw/news/world/breakingnews/5024831,https://news.ltn.com.tw/amp/news/world/breakingnews/5024831,現在才發現 ？ 川普批普廷根本不想停戰 ： 只是在敷衍我 - 國際,20250427T034500Z,https://img.ltn.com.tw/Upload/news/600/2025/04/27/php6c6wMH.jpg,news.ltn.com.tw,Chinese,Taiwan,sanctions,Chinese,5731d8ba15712e86ea20a30dd2ec2346
https://www.ettoday.net/news/20250428/2950845.htm,https://www.ettoday.net/amp/amp_news.php7?news_id=2950845,川普促俄烏2周內停火 轟普丁 「 不想停戰 」： 考慮2次制裁 | ETtoday國際新聞,20250428T040000Z,https://cdn2.ettoday.net/images/8191/e8191194.jpg,ettoday.net,Chinese,Taiwan,sanctions,Chinese,402efd9dc20bd391ef5144656ac161c5
https://www.ntdtv.com/b5/2025/04/26/a103980104.html,https://www.ntdtv.com/b5/2025/04/26/a103980104.html/amp,川 、 澤兩人會談很有成效 川普要制裁俄國 | 俄烏戰爭 | 澤連斯基 | 方濟各葬禮,20250427T014500Z,https://i.ntdtv.com/assets/uploads/2025/04/id103980111-GettyImages-2211443596-1200x630.jpg,ntdtv.com,Chinese,China,sanctions,Chinese,0772e34f2f4441d6730951a8c1861fed
https://news.ifeng.com/c/8iudRb25sQx,,态度突变 ！ 特朗普再对俄发制裁威胁,20250428T020000Z,https://x0.ifengimg.com/ucms/2025_18/50E32EC9664D28CB802DC52D03C4F1491B6677D4_size111_w963_h542.jpg,news.ifeng.com,Chinese,China,sanctions,Chinese,0985a68279298c68a3593a01bc28cb41
https://www.vetogate.com/5397976,,ترامب يطالب بالسماح بعبور السفن الأمريكية العسكرية والتجارية مجانا عبر قناتي السويس وبنما,20250426T213000Z,,vetogate.com,Arabic,Egypt,sanctions,Arabic,623a5af2fa31cf1d6a5c549ff3673172
https://arabic.rt.com/prg/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%85%D9%8A%D9%86%D8%A7%D8%A1-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%B9%D8%B1%D8%B6%D9%8A-%D8%A3%D9%85-%D9%85%D8%AF%D8%A8%D8%B1-1668532/%D8%A7%D8%B3%D8%A3%D9%84-%D8%A3%D9%83%D8%AB%D8%B1/,https://arabic.rt.com/prg/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%85%D9%8A%D9%86%D8%A7%D8%A1-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%B9%D8%B1%D8%B6%D9%8A-%D8%A3%D9%85-%D9%85%D8%AF%D8%A8%D8%B1-1668532/%D8%A7%D8%B3%D8%A3%D9%84-%D8%A3%D9%83%D8%AB%D8%B1/amp/,انفجار ميناء إيران .. عرضي أم مدبر ؟ ,20250427T200000Z,https://mf.b37mrtl.ru/media/pics/2025.04/original/680e7a8a4236044c573527e6.png,arabic.rt.com,Arabic,Russia,sanctions,Arabic,d38821342b22a7652a4670617aeabbe9
https://sabq.org/saudia/fawqsp7pe3,,  الموارد البشرية  تطلق خدمة  أجير الحج  لتمكين العمل الموسمي في الحج,20250427T144500Z,,sabq.org,Arabic,Saudi Arabia,sanctions,Arabic,b8b487e549aa0c4a7c2b193f8e951b6d
https://www.almowaten.net/2025/04/%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A3%D8%AC%D9%8A%D8%B1-%D8%A7%D9%84%D8%AD%D8%AC-%D9%84%D8%AA%D9%85%D9%83%D9%8A%D9%86-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%85%D9%88/,,إطلاق خدمة أجير الحج لتمكين العمل الموسمي في حج 14 ... ,20250427T170000Z,https://www.almowaten.net/wp-content/uploads/2024/06/%D9%86%D9%81%D8%B1%D8%A9-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC-%D8%A7%D9%84%D9%89-%D9%85%D8%B2%D8%AF%D9%84%D9%81%D8%A9.png,almowaten.net,Arabic,Saudi Arabia,sanctions,Arabic,65cebd291e6c18f8d6a5f21e3b5169a7
https://slaati.com/2025/04/27/p2674089.html,,إطلاق خدمة أجير الحج لتمكين العمل الموسمي في حج 1446هـ,20250427T121500Z,https://cp.slaati.com/wp-content/uploads/2025/04/5542e4d9-79eb-49d8-9fb9-91c81f7270fa.jpg,slaati.com,Arabic,Saudi Arabia,sanctions,Arabic,ace64919683d45e57d69f042446bd125
https://www.okaz.com.sa/news/local/2194005,https://www.okaz.com.sa/ampArticle/2194005, « الموارد البشرية » تطلق خدمة « أجير الحج » لتمكين العمل الموسمي,20250427T124500Z,https://www.okaz.com.sa/uploads/images/2025/04/27/2514205.jpg,okaz.com.sa,Arabic,Saudi Arabia,sanctions,Arabic,98d0fb92769c7e685b4f3986f4426f09
https://www.elwatannews.com/news/details/8069222,,46 وظيفة شاغرة في مواني البحر الأحمر .. اعرف التخصصات والمستن,20250428T074500Z,https://media.elwatannews.com/media/img/mediaarc/large/12534168941728720857.jpg,elwatannews.com,Arabic,Egypt,sanctions,Arabic,56d1ca6ce564ec38edeaffef3d4728ff
https://charter97.org/ru/news/2025/4/26/638523/,https://qmt6jx.c97.org/ru/news/2025/4/26/638523/,Зеленский обсудил с главой Еврокомиссии 17 - й пакет санкций против РФ,20250426T200000Z,https://i.c97.org/ai/638523/aux-small-1745692316-20250426_zelenski_liajen_360.png,charter97.org,Russian,Belarus,sanctions,Russian,909abab6259e6b12fc3d648a6dba7cef
https://ria.ru/20250427/lavrov-2013714019.html,https://ria.ru/amp/20250427/lavrov-2013714019.html,"Предложений по отмене антироссийских санкций не было , заявил Лавров",20250427T153000Z,https://cdnn21.img.ria.ru/images/sharing/article/2013714019.jpg,ria.ru,Russian,Russia,sanctions,Russian,4ef04b18b136ed1485444b021cb98a74
https://1prime.ru/20250427/sanktsii-857066067.html,https://1prime.ru/amp/20250427/sanktsii-857066067.html,"США не выдвигали предложений по отмене санкций , сообщил Лавров",20250427T160000Z,https://cdnn.1prime.ru/images/sharing/article/rus/857066067.jpg,1prime.ru,Russian,Russia,sanctions,Russian,f6228095bd204c9206140042f05c85e3
https://news.liga.net/politics/news/posle-ugroz-trampa-sanktsiyami-dlya-putina-senator-grem-napomnil-o-takom-zakonoproekte,https://news.liga.net/amp/politics/news/posle-ugroz-trampa-sanktsiyami-dlya-putina-senator-grem-napomnil-o-takom-zakonoproekte,Трамп пригрозил Путину санкциями – Линдси Грэм заявил о соответствующем законопроекте | Новости Украины,20250426T220000Z,https://storage.liga.net/images/general/social/social-4562138-ru.png?v=1745691218,news.liga.net,Russian,Ukraine,sanctions,Russian,5c04072bb69aa938d1d12a19e443f1e5
https://ura.news/news/1052924913,{{ (metaService && metaService.ampUrl()) ? metaService.ampUrl() : https://amp.ura.news/news/1052924913 }},Почему США не вводят новые санкции против России : ответ госсекретаря Рубио,20250427T144500Z,https://s.ura.news/images/news/figures/134/528/1e6e5354-9b7e-4902-a667-42d495652f2f/i2wkis/L-1200.1.9.jpg,ura.news,Russian,Russia,sanctions,Russian,586b81d1fd93b70b67c933cddfb05a92
https://aif.ru/politics/rubio-ssha-ne-vvodyat-novye-sankcii-protiv-rf-chtoby-ne-pomeshat-peregovoram,https://aif.ru/amp/politics/rubio-ssha-ne-vvodyat-novye-sankcii-protiv-rf-chtoby-ne-pomeshat-peregovoram,"Рубио : США не вводят новые санкции против РФ , чтобы не помешать переговорам",20250427T141500Z,https://aif-s3.aif.ru/images/041/397/ed1926133f25911f7f2bbebd2144115a.webp,aif.ru,Russian,Russia,sanctions,Russian,044e36532f409236b3fcab288a865364
https://russian.rt.com/world/news/1470822-sankcii-ssha-rossiya,https://russian.rt.com/world/news/1470822-sankcii-ssha-rossiya/amp,Рубио : США не вводят новые санкции против России ради урегулирования на Украине,20250427T140000Z,https://russian.rt.com/static/blocks/og-img/pl-17.jpg,russian.rt.com,Russian,Russia,sanctions,Russian,bc47d9cbb58e0ed5132d5251e8295017
https://tsn.ua/ru/svit/tramp-gotovit-sdachu-kryma-kak-eto-povliyaet-na-ukrainu-2816258.html,https://tsn.ua/ru/amp/svit/tramp-gotovit-sdachu-kryma-kak-eto-povliyaet-na-ukrainu-2816258.html,Трамп и Крым : как признание аннексии может разрушить санкции США Мир,20250426T204500Z,https://img.tsn.ua/cached/853/tsn-135859377404ec64163c97d964721c31/thumbs/1200x630/18/de/db03859b5ce3655695920bc55ff9de18.jpeg,tsn.ua,Russian,Ukraine,sanctions,Russian,fbec0778ccbfa25eeec892e51be782ae
https://vz.ru/news/2025/4/28/1328900.html,https://vz.ru/amp/news/2025/4/28/1328900.html,ВЗГЛЯД / Словацкий политик предупредил о последствиях антироссийских санкций :: Новости дня,20250428T071500Z,https://img.vz.ru/upimg/soc/soc_1328900.png,vz.ru,Russian,Russia,sanctions,Russian,1a859f23294d537cb00dca88730290b4
https://mainichi.jp/articles/20250428/spp/sp0/006/335000c,,ダイアン津田 高校時代の黒歴史告白 「 帰り道いきなり 」 ラグビー部10人以上に路地裏に連行され …（ スポニチ ） ,20250428T134500Z,https://cdn.mainichi.jp/vol1/2025/04/28/20250428s10041000358000p/0c10.jpg?1,mainichi.jp,Japanese,Japan,sanctions,Japanese,5d9549956339a028e849d6e26cf8d347
https://m.metroseoul.co.kr:443/article/20250427500189,,무협  美 · 中 갈등에 韓 기업 53 % 공급망 악화 우려 ... 대응책 마련 시급  ,20250427T093000Z,https://cdn.emetro.co.kr/data2/content/image/2025/04/27/.cache/512/20250427500190.jpg,m.metroseoul.co.kr,Korean,South Korea,sanctions,Korean,027ae2d01bea27bd6f2bdacf1d861daa
https://www.metroseoul.co.kr:443/article/20250427500189,,무협  美 · 中 갈등에 韓 기업 53 % 공급망 악화 우려 ... 대응책 마련 시급  ,20250427T094500Z,https://cdn.emetro.co.kr/data2/content/image/2025/04/27/.cache/512/20250427500190.jpg,metroseoul.co.kr,Korean,South Korea,sanctions,Korean,e9256cfdc570ae109c77f2c5d2077d95
https://www.agenzianova.com/news/arabia-saudita-a-riad-il-secondo-forum-internazionale-sui-nuovi-rischi-del-finanziamento-al-terrorismo/,,Arabia Saudita : a Riad il secondo forum internazionale sui nuovi rischi del finanziamento al terrorismo,20250428T170000Z,https://www.agenzianova.com/news/wp-content/uploads/2022/05/Riad-Arabia-Saudita.jpg,agenzianova.com,Italian,Italy,sanctions,Italian,87bb3135264a3203ddc9663b25ae04eb
https://www.lastampa.it/esteri/2025/04/27/news/trump-zelensky_un_segno_di_pace-15121095/,https://www.lastampa.it/esteri/2025/04/27/news/trump-zelensky_un_segno_di_pace-15121095/amp/,"Trump - Zelensky , un segno di pace",20250426T234500Z,https://www.gedistatic.it/content/gnn/img/lastampa/2025/04/26/214702773-c32d3120-b646-4783-b29d-60acc3f57583.jpg,lastampa.it,Italian,Italy,sanctions,Italian,fcfde6c115a8e252787e46b74c1fd73c
https://www.zazoom.it/2025-04-27/si-ricorda-antonio-gramsci-vietate-bandiere-e-drappi-rossi-linedito-caso-al-cimitero-acattolico-di-roma/16854415/,,Si ricorda Antonio Gramsci ? Vietate bandiere e drappi rossi Linedito caso al Cimitero Acattolico di Roma,20250427T154500Z,https://st.ilfattoquotidiano.it/wp-content/uploads/2025/04/27/gramsci-tomba-commemorazione-1200x630.jpg,zazoom.it,Italian,Italy,sanctions,Italian,8373bcd234ba59ddea61fec6fda73172
https://www.mondaq.com:443/unitedstates/international-trade-investment/1616342/new-tariffs-on-imports-from-canada-mexico-and-china-what-you-need-to-know,,"New Tariffs On Imports From Canada , Mexico , And China : What You Need To Know",20250428T071500Z,http://www.mondaq.com/images/profile/companythumb/7122.webp?v=20241101121959,mondaq.com,English,United States,tariffs,English,816ef9be3edec768e3d23337e5b63812
https://qz.com/scott-bessent-trump-china-us-tariffs-trade-talks-1851778080,,Scott Bessent says China must de - escalate tariff tensions,20250428T154500Z,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/640e1a479d1af2190aa991db39a2cd29.jpg",qz.com,English,United States,tariffs,English,cc94a0d695a2944690f46213fb68b896
https://www.theverge.com/tech/656695/trump-tariffs-china-canada-mexico-trade-war-anxiety,,America is living in tariff limbo,20250428T154500Z,https://platform.theverge.com/wp-content/uploads/sites/2/2025/04/257575_Trump_100_days_tariffs_ADAVIS.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613,theverge.com,English,United States,tariffs,English,19e19e459f5b840bbd8fcbd8d06df97c
https://economictimes.indiatimes.com/small-biz/trade/exports/insights/tariffs-are-bad-for-evs-but-some-models-may-have-a-leg-up/articleshow/120684024.cms,https://m.economictimes.com/small-biz/trade/exports/insights/tariffs-are-bad-for-evs-but-some-models-may-have-a-leg-up/amp_articleshow/120684024.cms,"Tariffs are bad for EVs , but some models may have a leg up",20250428T053000Z,"https://img.etimg.com/thumb/msid-120684001,width-1200,height-630,imgsize-390394,overlay-etrise/articleshow.jpg",economictimes.indiatimes.com,English,India,tariffs,English,fa3822751362796e8efbced1032f477c
https://auto.economictimes.indiatimes.com/news/passenger-vehicle/tariffs-are-bad-for-evs-but-some-models-may-have-a-leg-up/120687293,https://auto.economictimes.indiatimes.com/amp/news/passenger-vehicle/tariffs-are-bad-for-evs-but-some-models-may-have-a-leg-up/120687293,"Tariffs On EVs : Tariffs are bad for EVs , but some models may have a leg up , ET Auto",20250428T084500Z,"https://etimg.etb2bimg.com/thumb/msid-120687293,imgsize-17670,width-1200,height=765,overlay-etauto/passenger-vehicle/tariffs-are-bad-for-evs-but-some-models-may-have-a-leg-up.jpg",auto.economictimes.indiatimes.com,English,India,tariffs,English,65dd2a6b7115b1f496821359ca1f1243
https://www.01net.com/actualites/guerre-tarifs-douaniers-tesla-augmente-20-prix-ses-vehicules-canada.html,,Guerre des tarifs douaniers : Tesla augmente de plus de 20  % le prix de ses voitures au Canada,20250428T170000Z,https://www.01net.com/app/uploads/2025/03/IMG_0079.jpeg,01net.com,French,France,tariffs,French,e72ba9543ca00610e39123a957837755
https://draguignan.maville.com/actu/actudet_-arnaque-a-la-serrure-comment-eviter-de-se-ruiner-lors-d-un-depannage-d-urgence-a-domicile-_fil-6784224_actu.Htm,,Arnaque à la serrure : comment éviter de se ruiner lors dun dépannage durgence à domicile ? ,20250428T190000Z,https://maville.com/photosmvi/2025/04/28/P35196722D6784224G_crop_1080-600_.jpg,draguignan.maville.com,French,France,tariffs,French,73202f1ba702f58f6fe94880b8202b00
https://www.boursorama.com/actualite-economique/actualites/l-etat-va-faire-le-menage-dans-un-tiers-des-agences-et-operateurs-previent-montchalin-d47db3c6e8c1ebf2189b989ddac9088b,https://www.boursorama.com/actualite-economique/actualites-amp/l-etat-va-faire-le-menage-dans-un-tiers-des-agences-et-operateurs-previent-montchalin-d47db3c6e8c1ebf2189b989ddac9088b,"LEtat va  faire le ménage  dans un tiers des agences et opérateurs , prévient Montchalin - 27 / 04 / 2025 à 12 : 17",20250427T110000Z,,boursorama.com,French,France,tariffs,French,e6e4994431baf441142cb3e9e143199c
https://www.boursorama.com/conso/actualites/arnaques-sur-l-autoroute-waze-nouvelle-arme-fatale-des-faux-depanneurs-630563087d69365f2382533def7ecbd2,https://www.boursorama.com/conso/actualites-amp/arnaques-sur-l-autoroute-waze-nouvelle-arme-fatale-des-faux-depanneurs-630563087d69365f2382533def7ecbd2,"Arnaques sur lautoroute : Waze , nouvelle arme fatale des faux dépanneurs - 28 / 04 / 2025 à 15 : 23",20250428T140000Z,,boursorama.com,French,France,tariffs,French,70cd57cf2e8da4e5f133e81f336fc612
