url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://www.finanzen.ch/nachrichten/aktien/tonner-drones-obtains-patent-for-inhibitor-in-the-united-states-1034613939,,Tonner Drones Obtains Patent For Inhibitor In The United States,20250423T163000Z,,finanzen.ch,English,Switzerland,DRONES,Drone technology and unmanned vehicles,English,f9f4c5b7a850901a413bbfbc028dc7b6
https://www.finanznachrichten.de/nachrichten-2025-04/65191307-tonner-drones-obtains-patent-for-inhibitor-in-the-united-states-399.htm,,Tonner Drones Obtains Patent For Inhibitor In The United States,20250423T170000Z,https://www.finanznachrichten.de/chart-tonner-drones-sa-aktie-intraklein-frankfurt.png,finanznachrichten.de,English,Germany,DRONES,Drone technology and unmanned vehicles,English,a1eecfdaf000f2e3353c529ba7152387
https://charter97.org/en/news/2025/4/27/638569/,https://qmt6jx.c97.org/en/news/2025/4/27/638569/,Belarusian MoD Purchases Drones Worth Over $3 Million,20250427T180000Z,https://i.c97.org/ai/464984/aux-head-1650954538-dorn_360.jpg,charter97.org,English,Belarus,DRONES,Drone technology and unmanned vehicles,English,00115190a4e847ae5ae9fc68f497bcb9
https://wgiram.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest,20250421T203000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",wgiram.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,b6dc19e5ea2cb9f36a048e6b2805ed32
https://newstalk1090.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest,20250421T203000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",newstalk1090.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,2112806f949fd35b4bb78d6d797b22e1
https://newsradiowkcy.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest | NewsRadio WKCY,20250421T203000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",newsradiowkcy.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,9008cdf6671705be5d43cf7604ec7b06
https://newsradio967.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest,20250421T203000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",newsradio967.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,6115ae7cd8c4bf313b890873d981bdba
https://kfyr.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest,20250421T193000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",kfyr.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,3867a371ced6c601603a443158c8dd17
https://1150wima.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest,20250421T193000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",1150wima.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,4b1f4da01e9af0d563e67633937fbbce
https://710wor.iheart.com/content/2025-04-21-drones-will-be-allowed-to-fly-supplies-to-climbers-on-mount-everest/,,Drones Will Be Allowed To Fly Supplies To Climbers On Mount Everest,20250421T193000Z,"https://i.iheart.com/v3/re/assets.getty/68068b9dfe1437dc1ae18417?ops=gravity(%22north%22),fit(1200,675),quality(65)",710wor.iheart.com,English,United States,DRONES,Drone technology and unmanned vehicles,English,49a2f78de308e8d00d6b6e48930f7834
https://www.linternaute.com/bricolage/jardinage/7777609-article-mai-tondeuse/,,Mai sans tondeuse : pourquoi il ne faut surtout pas tondre avant l  ét ? ,20250427T140000Z,https://img-4.linternaute.com/4RfMDTwGBYid5fEXt_pBuGLwxk4=/1500x/smart/31b9dc7ba8b04efa85902980cd3c8994/ccmcms-linternaute/74201609.jpg,linternaute.com,French,France,DRONES,Drone technology and unmanned vehicles,French,991932319337350ddbfd395eb2f5fd7f
https://www.huffingtonpost.fr/life/article/pour-aider-les-abeilles-quelles-fleurs-planter-a-son-balcon-ou-dans-son-jardin-voici-les-plus-melliferes_247924.html,,"Pour aider les abeilles , quelles fleurs planter à son balcon ou dans son jardin ? Voici les plus mellifères",20250427T090000Z,https://focus.huffingtonpost.fr/2025/04/18/112/0/2119/1191/1820/1023/75/0/1f57e96_sirius-fs-upload-1-zk05y6yfp6ll-1744962100919-gettyimages-2160913921.jpg,huffingtonpost.fr,French,France,DRONES,Drone technology and unmanned vehicles,French,e34e4a207704be11cc6619188ce81c7e
https://www.breizh-info.com/2025/04/22/246144/christophe-dolbeau-les-controverses-qui-entourent-marko-perkovic-thompson-emanent-de-milieux-qui-ont-toujours-ete-hostiles-a-lindependance-croate-interview/,,Christophe Dolbeau : « Les controverses qui entourent Marko Perković ( Thompson ) émanent de milieux qui ont toujours été hostiles à lindépendance croate » [ Interview ] ,20250422T050000Z,https://www.breizh-info.com/wp-content/uploads/2025/04/A-1.webp,breizh-info.com,French,France,DRONES,Drone technology and unmanned vehicles,French,5b3371f7bd0aaa5a697564e5d781afcc
https://jhm.fr/import-trias-sans-titre-1899/,,Les Haut - Marnais balle au pied,20250422T190000Z,https://jhm.fr/wp-content/uploads/2025/04/FOOT-ECLARON-COUPE-52.jpg,jhm.fr,French,France,DRONES,Drone technology and unmanned vehicles,French,eec106bb06e9f91ecb2608cced88bb44
https://wapa.tv/noticias/politica/no-creo-que-tenga-m-s-de-seis-votos-eliezer-cuestiona-preparaci-n-de-ferraiuoli/article_27542c2f-c490-4c3e-b0e8-ba8cb9102aa0.html,,  No creo que tenga más de seis votos : Eliezer cuestiona preparación de Ferraiuoli | Política,20250425T153000Z,https://bloximages.newyork1.vip.townnews.com/wapa.tv/content/tncms/assets/v3/editorial/6/b0/6b038ba0-d1e3-11ef-9516-93c71647adf3/6785676f794e4.image.jpg?crop=1763%2C926%2C0%2C124,wapa.tv,Spanish,United States,DRONES,Drone technology and unmanned vehicles,Spanish,26807bc638f96c89d768c53a2cbefd47
https://www.lanacion.com.co/lo-mataron-a-disparos-dentro-de-una-discoteca/,,Lo mataron a disparos dentro de una discoteca,20250422T064500Z,https://www.lanacion.com.co/wp-content/uploads/2025/04/27681966-8a7f-4fd2-85b6-df5b762e9730.jpg,lanacion.com.co,Spanish,Colombia,DRONES,Drone technology and unmanned vehicles,Spanish,4e3f1c7d9c27a1d9f0d17bcdf7cbc818
https://www.telva.com/cultura/2025/04/23/6807f37402136ef9268b45ac.html,https://amp.telva.com/cultura/2025/04/23/6807f37402136ef9268b45ac.html,6 libros recomendados por expertos editores literarios en el día del libro,20250423T081500Z,https://phantom-telva.uecdn.es/400a8d0dd2a1b932e5b5c5507bde70d9/crop/0x185/2038x1332/resize/1200/f/webp/assets/multimedia/imagenes/2024/01/25/17061761104227.jpg,telva.com,Spanish,Spain,DRONES,Drone technology and unmanned vehicles,Spanish,c2f5c9b9285143d08ff2ee7dd2d4b2e7
https://diariodelhuila.com/investigan-homicidio-de-un-joven-en-un-establecimiento-de-isnos-huila/,,"Investigan homicidio de un joven en un establecimiento de Isnos , Huila",20250422T210000Z,https://diariodelhuila.com/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-22-at-3.09.10-PM.jpeg,diariodelhuila.com,Spanish,Colombia,DRONES,Drone technology and unmanned vehicles,Spanish,b4ccf1e3cc1e978f0d680c811f35506c
https://www.mdr.de/nachrichten/welt/osteuropa/ukraine-russland-krieg-luftangriff-drohnen-tanker-estland-100.html,https://www.mdr.de/nachrichten/welt/osteuropa/ukraine-russland-krieg-luftangriff-drohnen-tanker-estland-100~amp.html,Ukraine - News : Ein Toter bei russischem Drohnenangriff,20250427T121500Z,https://www.mdr.de/nachrichten/mdraktuell-ukraine-luftangriff-kiew-102_v-variantBig16x9_wm-true_zc-ecbbafc6.jpg?version=51905,mdr.de,German,Germany,DRONES,Drone technology and unmanned vehicles,German,c6d6a9c55cfa1bc03ccfeb07d7afa655
https://www.oe24.at/welt/putin-tobt-russen-haben-zu-wenige-drohnen/631106335,https://www.oe24.at/welt/putin-tobt-russen-haben-zu-wenige-drohnen/631106335/amp,Putin tobt : Russen haben zu wenige Drohnen,20250423T163000Z,,oe24.at,German,Austria,DRONES,Drone technology and unmanned vehicles,German,9c85ab8136cd24e59ed3fbe424b427f1
