url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://www.politico.eu/article/israel-slams-spain-for-dropping-e6-million-ammunition-deal/,,Israel slams Spain for dropping €6 . 6M ammunition deal,20250425T101500Z,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2025/04/25/Pedro-Sanchez-scaled.jpg",politico.eu,English,United States,POLITICAL_TURMOIL,Political instability and turmoil,English,ea4f19a1e8e8f09c17f6e2bb3d759b3b
https://allafrica.com/view/group/main/main/id/00092571.html,,High Stakes As Liberia High Court Rules On Legislative Impasse,20250423T163000Z,https://cdn.allafrica.com/download/pic/main/main/csiid/00661825:8caf8abcd304ad17ede6e0e19cb17ea8:arc614x376:w1200.jpg,allafrica.com,English,Nigeria,POLITICAL_TURMOIL,Political instability and turmoil,English,287eb620752408477b3901ff2a7be9a1
https://datebook.sfchronicle.com/comedy/sf-comedy-fundraiser-immigrants-20297051,https://datebook.sfchronicle.com/comedy/sf-comedy-fundraiser-immigrants-20297051/amp,S . F . comedy night to benefit legal services for Bay Area immigrant families,20250428T003000Z,https://s3.amazonaws.com/sfc-datebook-wordpress/wp-content/uploads/sites/2/2025/04/featured_event3377351--700x500.jpg,datebook.sfchronicle.com,English,United States,POLITICAL_TURMOIL,Political instability and turmoil,English,7fa6a3f2672546a45dc6cf77481ae9c7
https://news.webindia123.com/news/Articles/World/20250424/4310216.html,,South Korea : Former President Moon Jae - in indicted in bribery case involving son - in - law airline job,20250424T043000Z,,news.webindia123.com,English,India,POLITICAL_TURMOIL,Political instability and turmoil,English,505f25d941ed4f9254ce5e00833c5ba3
https://timesofoman.com/article/157251-south-korea-former-president-moon-jae-in-indicted-in-bribery-case-involving-son-in-laws-airline-job,,South Korea : Former President Moon Jae - in indicted in bribery case involving son - in - law airline job,20250424T061500Z,https://shabiba.eu-central-1.linodeobjects.com/2025/04/1745466828-1745466828-gyffzbgqbg61.jpg,timesofoman.com,English,Oman,POLITICAL_TURMOIL,Political instability and turmoil,English,71af0c7d1d089d4f6473ec062dcce612
https://dailypost.ng/2025/04/26/i-never-collapsed-wike-gives-conditions-for-peace-with-fubara/,,  I never collapsed  - Wike gives conditions for peace with Fubara,20250426T054500Z,https://dailypost.ng/wp-content/uploads/2025/03/MixCollage-12-Mar-2025-01-00-PM-5306.jpg,dailypost.ng,English,Nigeria,POLITICAL_TURMOIL,Political instability and turmoil,English,97580750eb89141af5daf9d8736da4f0
https://www.morningstar.com/news/dow-jones/2025042313761/news-highlights-top-global-markets-news-of-the-day-wednesday-at-11-pm-et,,News Highlights : Top Global Markets News of the Day - Wednesday at 11 PM ET,20250424T043000Z,https://images.contentstack.io/v3/assets/blt4eb669caa7dc65b2/blta7dd42ebdd7b93b8/61899b34a3c7df383578294c/morningstar-og.png,morningstar.com,English,China,POLITICAL_TURMOIL,Political instability and turmoil,English,25f1dd0fe8f487b7bc199de37b25889a
https://www.ids.ac.uk/opinions/deadly-childbirths-the-need-to-invest-in-maternal-healthcare-in-afghanistan/,,Deadly childbirths : the need to invest in maternal healthcare in Afghanistan - Institute of Development Studies,20250424T120000Z,,ids.ac.uk,English,United Kingdom,POLITICAL_TURMOIL,Political instability and turmoil,English,7d53da08b961dd8436e929edac0a54af
https://www.digitaljournal.com/world/s-koreas-former-president-claims-his-bribery-indictment-unjust/article,,S . Korea former president claims his bribery indictment  unjust  ,20250425T124500Z,https://www.digitaljournal.com/wp-content/uploads/2025/04/21a6fc3d3f2e58079b23fe1624ce7b7e8eb9719b.jpg,digitaljournal.com,English,United States,POLITICAL_TURMOIL,Political instability and turmoil,English,a53f68d31e16bf4189ff917d94346ff6
https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,,"  I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . ",20250426T121500Z,,nigerianeye.com,English,Nigeria,POLITICAL_TURMOIL,Political instability and turmoil,English,7868b750dadcdfa5646d9ac0b7788fa0
https://larepublica.pe:443/ciencia/2025/04/26/arqueologos-descubren-un-tesoro-de-monedas-del-siglo-xi-durante-obras-de-una-planta-nuclear-en-inglaterra-2088086,https://larepublica.pe/amp/ciencia/2025/04/26/arqueologos-descubren-un-tesoro-de-monedas-del-siglo-xi-durante-obras-de-una-planta-nuclear-en-inglaterra-2088086,Arqueólogos descubren un tesoro de monedas del siglo XI durante obras de una planta nuclear en Inglaterra,20250427T024500Z,https://imgmedia.larepublica.pe/1200x630/larepublica/original/2025/04/26/680d8a0081866260cb011267.jpg,larepublica.pe,Spanish,Peru,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,1bba0c6bba8a553575993277e1cb7b81
https://larepublica.pe/ciencia/2025/04/26/arqueologos-descubren-un-tesoro-de-monedas-del-siglo-xi-durante-obras-de-una-planta-nuclear-en-inglaterra-2088086,https://larepublica.pe/amp/ciencia/2025/04/26/arqueologos-descubren-un-tesoro-de-monedas-del-siglo-xi-durante-obras-de-una-planta-nuclear-en-inglaterra-2088086,Arqueólogos descubren un tesoro de monedas del siglo XI durante obras de una planta nuclear en Inglaterra,20250427T024500Z,https://imgmedia.larepublica.pe/1200x630/larepublica/original/2025/04/26/680d8a0081866260cb011267.jpg,larepublica.pe,Spanish,Peru,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,696908eeabf0aa8fbbd776a176727294
https://www.diariopanorama.com/noticia/515710/donald-trump-guerra-comercial-hegemonia-dolar-lo-dejo-cumbre-fmi-banco-mundial,,"Donald Trump , la guerra comercial , y la hegemonía del dólar : lo que dejó la cumbre del FMI y el Banco Mundial",20250427T110000Z,https://www.diariopanorama.com/fotos/notas/2025/01/08/renta-dolares-505708-081241.jpg,diariopanorama.com,Spanish,Argentina,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,fe80fa776a71931d4253bbf69ce817e8
https://www.larepublica.co/globoeconomia/la-economia-muestra-alivio-tras-ver-que-trump-relaja-la-presion-sobre-la-fed-y-el-fmi-4120402,https://amp.larepublica.co/globoeconomia/la-economia-muestra-alivio-tras-ver-que-trump-relaja-la-presion-sobre-la-fed-y-el-fmi-4120402,La economía muestra alivio tras ver que Trump relaja la presión sobre la Fed y el FMI,20250426T223000Z,https://img.lalr.co/cms/2025/04/25201434/2025-04-25T133352Z_1942305270_RC215EAK9KT3_RTRMADP_3_POPE-FRANCIS-TRUMP-1.jpg?size=sm&ratio=sq&f=jpg,larepublica.co,Spanish,Colombia,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,46f2507c42725b8857d87499a8f091d5
https://es.euronews.com/cultura/2025/04/28/como-el-tarot-se-convirtio-en-una-herramienta-de-rebelion-silenciosa-en-tiktok,,Cómo el tarot se convirtió en una herramienta de rebelión silenciosa,20250428T041500Z,https://static.euronews.com/articles/stories/09/22/11/92/1200x675_cmsv2_f946a56d-eea3-57cd-b99f-5b7390a823c2-9221192.jpg,es.euronews.com,Spanish,United States,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,c19263b109fe3d677a7ed59672b83e42
https://www.sinembargo.mx/4643652/las-formas-en-las-que-el-papa-latinoamericano-influyo-en-el-movimiento-climatico/,,Cómo el Papa influyó en el movimiento climático,20250422T233000Z,https://www.sinembargo.mx/wp-content/uploads/2025/04/el-papa-francisco-1.jpg,sinembargo.mx,Spanish,Mexico,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,864d0bed54e258d60b7addb2831b768b
https://www.noticiasrcn.com/colombia/el-mensaje-de-paz-del-papa-francisco-a-colombia-durante-su-visita-881962,https://amp.noticiasrcn.com/colombia/el-mensaje-de-paz-del-papa-francisco-a-colombia-durante-su-visita-881962,Así se logró la visita del papa Francisco a Colombia en 2017 : un mensaje de paz en el momento indicado,20250421T174500Z,https://imagenes.noticiasrcn.com/cms/2025/04/21121514/asi-se-logro-visita-de-papa-francisco-a-colombia.webp?&r=1_1,noticiasrcn.com,Spanish,Colombia,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,b259fddb7031b698c875abe69d13116a
https://www.vozpopuli.com/opinion/francisco-o-la-mundanidad-espiritual.html,https://www.vozpopuli.com/opinion/francisco-o-la-mundanidad-espiritual.html?amp=1,Francisco o la  mundanidad espiritual  ,20250423T041500Z,https://d30gl8nkrjm6kp.cloudfront.net/articulos/articulos-1456619.jpg,vozpopuli.com,Spanish,Spain,POLITICAL_TURMOIL,Political instability and turmoil,Spanish,6b7faabc19f39a58c4dd5d50d1b4c4a3
