url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://bleedingcool.com/movies/sony-screen-gems-urban-legend-remake-dauberman/,,Urban Legend Reboot Being Tossed Around At Screen Gems,20250424T214500Z,https://bleedingcool.com/wp-content/uploads/2025/04/51SjeF6W2L._AC_UF8941000_QL80_-2000x1125.jpg,bleedingcool.com,English,United States,URBAN,Urban development and city themes,English,2fae4ff17767906704763d9656ab794e
https://screenrant.com/urban-legend-movie-reboot-announcement-gary-dauberman/,,1990s Slasher Movie Hit With 30 % RT Score Getting Reboot From Filmmaker Behind IT,20250425T190000Z,https://static1.srcdn.com/wordpress/wp-content/uploads/2025/04/untitled-84.jpg,screenrant.com,English,United States,URBAN,Urban development and city themes,English,720b2640169aa919cb96ddf90839fdc0
https://www.thestar.com.my/news/nation/2025/04/26/housing-ministry-to-host-kl-study-tour-to-explain-importance-of-urban-renewal-bill-to-mps,,Housing Ministry to host KL study tour to explain importance of urban renewal Bill to MPs,20250426T053000Z,https://apicms.thestar.com.my/uploads/images/2025/04/26/3285283.JPG,thestar.com.my,English,Malaysia,URBAN,Urban development and city themes,English,5f0febc83edd6ade4c432353865e23f9
https://thefrisky.com/living-trends-in-singapore-urban-districts/,,Exploring Modern Living Trends in Singapore Urban Districts,20250421T153000Z,https://thefrisky.com/wp-content/uploads/2025/04/Singapores-Urban-Districts.jpg,thefrisky.com,English,United States,URBAN,Urban development and city themes,English,5e5d74331cd87e18e53d39e4a60fd20c
https://www.livemint.com/opinion/online-views/india-urban-transformation-urban-governance-india-decentralized-governance-participatory-urban-planning-pradhan-mantri-11745323644183.html,https://www.livemint.com/opinion/online-views/india-urban-transformation-urban-governance-india-decentralized-governance-participatory-urban-planning-pradhan-mantri/amp-11745323644183.html,Urban renewal : Indian cities need a governance overhaul,20250423T090000Z,https://www.livemint.com/lm-img/img/2025/04/22/600x338/PTI04-10-2025-000185B-0_1745323606931_1745323637492.jpg,livemint.com,English,India,URBAN,Urban development and city themes,English,686c40164a84c19b20c2fb532af89d83
https://timesofindia.indiatimes.com/blogs/voices/the-case-for-super-cool-materials-to-make-indian-cities-cope-with-the-new-climate-normal-of-urban-heat/,,The case for super cool materials to make Indian cities cope with the new climate normal of urban heat,20250424T210000Z,https://static.toiimg.com/photo/75433510.cms,timesofindia.indiatimes.com,English,India,URBAN,Urban development and city themes,English,6b6b1569d5e78c15fa22393b7856a899
https://www.comingsoon.net/movies/news/1961891-urban-legend-reboot-jared-leto-slasher-movie,https://www.comingsoon.net/movies/news/1961891-urban-legend-reboot-jared-leto-slasher-movie?amp,"Urban Legend Reboot Announced , Based on Jared Leto Slasher Movie",20250424T200000Z,https://www.comingsoon.net/wp-content/uploads/sites/3/2025/04/urban-legend-movie.png,comingsoon.net,English,United States,URBAN,Urban development and city themes,English,869c864ec2d5489f4c6ed4ff09a88bf4
https://tasteofcountry.com/keith-urban-reveals-career-first-2025/,,Keith Urban Reveals He Just Did Something for the First Time Ever,20250423T183000Z,https://townsquare.media/site/204/files/2025/04/attachment-Untitled-design-2025-04-23T070954.651.jpg?&q=75&format=natural,tasteofcountry.com,English,United States,URBAN,Urban development and city themes,English,abe9de166171e47d896f8ecb8398809c
https://e.vnexpress.net/news/perspectives/vietnam-s-major-cities-show-signs-of-decay-4857522.html,,Vietnam major cities show signs of decay - VnExpress International,20250422T113000Z,https://vcdn1-english.vnecdn.net/2025/04/21/125f0097-0ce0-43dd-9408-a17c0e-5753-6232-1745218587.jpg?&q=100&dpr=1&fit=crop&s=vB6Jr1j1CLJeVnEViD9jPw,e.vnexpress.net,English,Vietnam,URBAN,Urban development and city themes,English,1e657c4507d6b8d56a5a86f903c705e8
https://www.midilibre.fr/2025/04/26/au-rythme-des-beats-et-du-breakdance-la-bataille-du-corps-seduit-pour-le-final-du-festival-des-cultures-urbaines-12660322.php,,"Au rythme des beats et du breakdance , la bataille du corps séduit pour le final du Festival des cultures urbaines",20250426T183000Z,https://images.midilibre.fr/api/v1/images/view/680cffa4b8fdc6f0830ab36f/large/image.jpg?v=1,midilibre.fr,French,France,URBAN,Urban development and city themes,French,48a981a6e413cd3f8b60803c73f142b1
https://www.nicematin.com/urbanisme/nice-toulon-cannes-frejus-combien-d-habitants-vivent-a-moins-de-300-metres-d-un-espace-vert-dans-ces-centres-urbains-983063,https://www.nicematin.com/amp/urbanisme/nice-toulon-cannes-frejus-combien-d-habitants-vivent-a-moins-de-300-metres-d-un-espace-vert-dans-ces-centres-urbains-983063,"Nice , Toulon , Cannes , Fréjus ... Combien dhabitants vivent à moins de 300 mètres dun espace vert dans ces centres urbains ? ",20250423T131500Z,https://fyooyzbm.filerobot.com/v7/maxmatinnews530493-g4RzFjoe.jpg?ci_seal=791a0c44e3,nicematin.com,French,France,URBAN,Urban development and city themes,French,59d48a97e602f7687c4c3e501ac27aef
https://www.ladepeche.fr/2025/04/23/un-citadin-sur-deux-na-pas-acces-a-un-espace-vert-public-de-proximite-selon-une-enquete-de-linsee-12652012.php,,Un citadin sur deux na pas accès à un espace vert public de proximité selon une enquête de lInsee,20250423T054500Z,https://images.ladepeche.fr/api/v1/images/view/6807c29d70ec2a20e204e074/large/image.png?v=1,ladepeche.fr,French,France,URBAN,Urban development and city themes,French,766f3ca878dd5be6e8a25af60ab94bff
https://www.lessentiel.lu/fr/story/luxembourg-des-jardins-vont-naitre-en-plein-coeur-de-la-ville-une-premiere-103331059,,LUGA : Luxembourg - Ville et Ettelbruck fleurissent,20250425T101500Z,https://image.lessentiel.lu/2025/04/24/4e6b149f-42ca-48ef-ad0c-4b8b39c8a37f.jpeg?auto=format%2Ccompress%2Cenhance&fit=crop&rect=0%2C0%2C4000%2C2690&crop=faces&s=dd4b68928aa2a2ae44fd9c425a0d0d44,lessentiel.lu,French,Luxembourg,URBAN,Urban development and city themes,French,54ce8080f5c694978825759061e1bf9c
https://news.abidjan.net/articles/741203/gestion-du-foncier-urbain-le-mclu-recoit-des-equipements-de-geopositionnement,,Gestion du Foncier Urbain : Le MCLU reçoit des équipements de géopositionnement,20250425T100000Z,https://media-files.abidjan.net/photo/gestion-du-foncier-urbain-le-mclu-recoit-des-equipements-de-geopositionneme_6dfpewoczwp.jpg,news.abidjan.net,French,Ivory Coast,URBAN,Urban development and city themes,French,c967cff4dcc6066ba0a6e1ad37d31b33
https://africanmanager.com/coup-denvoi-du-projet-de-cooperation-technique-pour-lelaboration-dun-plan-directeur-de-la-mobilite-urbaine-dans-le-grand-tunis/,,Elaboration dun plan directeur de la mobilité urbaine dans le Grand Tunis,20250424T164500Z,https://cdnfr.africanmanager.com/wp-content/uploads/2025/04/ifd.jpg,africanmanager.com,French,Tunisia,URBAN,Urban development and city themes,French,295e8a4e71917ecf8d56e10f8aeb3ffe
https://www.zonebourse.com/cours/action/UNILEVER-PLC-9590186/actualite/La-filiale-indienne-d-Unilever-affiche-un-leger-recul-de-son-benefice-trimestriel-en-raison-du-ra-49697631/,,La filiale indienne dUnilever affiche un léger recul de son bénéfice trimestriel en raison du ralentissement de la demande urbaine,20250424T051500Z,https://www.zonebourse.com/images/twitter_ZB_fdnoir.png,zonebourse.com,French,France,URBAN,Urban development and city themes,French,b05f4a7223a9a018b7df9cf1b33573ad
https://www.bfmtv.com/lyon/replay-emissions/mobiles/mobiles-la-commission-interne-dediee-a-l-accessibilite-et-la-requalification-urbaine-paysagere-du-reseau-tram_VN-202504240883.html,,Mobiles : la commission interne dédiée à laccessibilité et la requalification urbaine & paysagère du réseau tram,20250424T223000Z,https://images.bfmtv.com/ePgpKwpVHL3x7zHovvNcEHjeqSs=/0x0:1280x720/1280x0/images/Mobiles-la-commission-interne-dediee-a-l-accessibilite-et-la-requalification-urbaine-and-paysagere-du-reseau-tram-2071503.jpg,bfmtv.com,French,France,URBAN,Urban development and city themes,French,d00d95255335b6cfecaeaad14634acb7
https://www.bienpublic.com/faits-divers-justice/2025/04/22/rodeo-urbain-un-adolescent-interpelle-sur-une-motocross,,Dijon . Rodéo urbain  : un adolescent interpellé sur une motocross,20250422T180000Z,https://cdn-s-www.bienpublic.com/images/5FC9C779-A865-4D6F-8028-F8BEC9507E9C/FB1200/photo-1745339408.jpg,bienpublic.com,French,France,URBAN,Urban development and city themes,French,033e5ac3a9b2a28550cfa4074b4f0b5b
https://www.lne.es/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718819.html,https://www.lne.es/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718819.amp.html,NUEVAS TECNOLOGÍAS | Crean un sistema de inteligencia artificial para cuidar los árboles urbanos sin tocar ni una hoja,20250425T100000Z,https://estaticos-cdn.prensaiberica.es/clip/29fa3d21-0520-41ee-90f2-07ff6f94cfcd_16-9-discover-aspect-ratio_default_0.jpg,lne.es,Spanish,Spain,URBAN,Urban development and city themes,Spanish,c59b4aaf72886699eca2e98b438e199e
https://www.superdeporte.es/verde-azul/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718813.html,https://www.superdeporte.es/verde-azul/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718813.amp.html,NUEVAS TECNOLOGÍAS | Crean un sistema de inteligencia artificial para cuidar los árboles urbanos sin tocar ni una hoja,20250425T093000Z,https://estaticos-cdn.prensaiberica.es/clip/29fa3d21-0520-41ee-90f2-07ff6f94cfcd_16-9-discover-aspect-ratio_default_0.jpg,superdeporte.es,Spanish,Spain,URBAN,Urban development and city themes,Spanish,77ffb33ac126522c12c566c11dafece7
https://www.diariodemallorca.es/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718818.html,https://www.diariodemallorca.es/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718818.amp.html,NUEVAS TECNOLOGÍAS | Crean un sistema de inteligencia artificial para cuidar los árboles urbanos sin tocar ni una hoja,20250425T111500Z,https://estaticos-cdn.prensaiberica.es/clip/29fa3d21-0520-41ee-90f2-07ff6f94cfcd_16-9-discover-aspect-ratio_default_0.jpg,diariodemallorca.es,Spanish,Spain,URBAN,Urban development and city themes,Spanish,c24e0422deceb1705ec9f4b4b752856c
https://www.lasprovincias.es/ribera-costera/alzira-recibe-subvencion-desarrollar-agenda-urbana-20250425171856-nt.html,https://www.lasprovincias.es/ribera-costera/alzira-recibe-subvencion-desarrollar-agenda-urbana-20250425171856-nt_amp.html,Alzira recibe una subvención para desarrollar su agenda urbana,20250425T160000Z,https://s3.ppllstatics.com/lasprovincias/www/multimedia/2025/04/25/conveni_ministeri_dana%20(3)-kKNG-U230157254235980B-1200x840@Las%20Provincias.jpeg,lasprovincias.es,Spanish,Spain,URBAN,Urban development and city themes,Spanish,78b97a002b2781a4eed51d942d4a0a1a
https://www.diariocordoba.com/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718807.html,https://www.diariocordoba.com/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718807.amp.html,NUEVAS TECNOLOGÍAS | Crean un sistema de inteligencia artificial para cuidar los árboles urbanos sin tocar ni una hoja,20250425T111500Z,https://estaticos-cdn.prensaiberica.es/clip/29fa3d21-0520-41ee-90f2-07ff6f94cfcd_16-9-discover-aspect-ratio_default_0.jpg,diariocordoba.com,Spanish,Spain,URBAN,Urban development and city themes,Spanish,ec4522813d89c27bd026de7dbbdacbd2
https://www.latercera.com/nacional/noticia/ministerio-del-medio-ambiente-restituye-reconocimiento-al-humedal-urbano-de-quilicura/,https://www.latercera.com/nacional/noticia/ministerio-del-medio-ambiente-restituye-reconocimiento-al-humedal-urbano-de-quilicura/?outputType=base-amp-type,Ministerio del Medio Ambiente restituye reconocimiento al humedal urbano de Quilicura,20250426T181500Z,https://www.latercera.com/resizer/v2/AYTNAMY5XVDENM7QY4MFYFJ5HI.jpeg?auth=29d4646ba21baf922409c29426be21ab8e44fb201e35b0cd4b9cecb72fd80f22&smart=true,latercera.com,Spanish,Chile,URBAN,Urban development and city themes,Spanish,4e2bfff711e040dcea62e5771b6b87cb
https://www.abc.com.py/internacionales/2025/04/26/chile-declara-nuevo-humedal-urbano-clave-para-biodiversidad-de-la-region-metropolitana/,https://www.abc.com.py/internacionales/2025/04/26/chile-declara-nuevo-humedal-urbano-clave-para-biodiversidad-de-la-region-metropolitana/?outputType=amp,Chile declara nuevo humedal urbano  clave  para biodiversidad de la Región Metropolitana - Mundo,20250426T214500Z,https://www.abc.com.py/resizer/v2/MOAP76XDJFEHLLTLQPIEIIZQZI.jpg?auth=af21fffb866efe059006e6c98a79ad3cc96cb597e29061d022f5aafd3f78d1f5&smart=true,abc.com.py,Spanish,Paraguay,URBAN,Urban development and city themes,Spanish,da761a50a0dada49a14bd756bfa910b6
https://www.20minutos.es/cinemania/noticias/tras-los-regresos-scream-se-que-hicisteis-ultimo-verano-es-turno-otro-popular-slasher-los-90-5704096/,https://www.20minutos.es/cinemania/noticias/tras-los-regresos-scream-se-que-hicisteis-ultimo-verano-es-turno-otro-popular-slasher-los-90-5704096.amp.html,"Tras los regresos de  Scream  y é lo que hicisteis el último verano , es el turno de otro popular slasher de los 90",20250427T134500Z,https://imagenes.20minutos.es/files/image_1920_1080/files/redes_cinemania/uploads/imagenes/2025/04/25/leyenda-urbana.jpeg,20minutos.es,Spanish,Spain,URBAN,Urban development and city themes,Spanish,c5c61d1d8281eb5ea97ac1461b7b8c6b
https://www.elperiodicomediterraneo.com/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718810.html,https://www.elperiodicomediterraneo.com/medio-ambiente/2025/04/25/crean-sistema-inteligencia-artificial-cuidar-116718810.amp.html,NUEVAS TECNOLOGÍAS | Crean un sistema de inteligencia artificial para cuidar los árboles urbanos sin tocar ni una hoja,20250425T084500Z,https://estaticos-cdn.prensaiberica.es/clip/29fa3d21-0520-41ee-90f2-07ff6f94cfcd_16-9-discover-aspect-ratio_default_0.jpg,elperiodicomediterraneo.com,Spanish,Spain,URBAN,Urban development and city themes,Spanish,fb37e68480dae5c79e1fc2299c64212d
https://www.vanguardia.com/economia/local/2025/04/22/por-que-el-proyecto-de-renovacion-del-barrio-san-rafael-en-bucaramanga-seria-ejemplo-para-el-pais-y-el-mundo/,," ¿ Por qué el proyecto de renovación del barrio San Rafael , en Bucaramanga , sería ejemplo para el país y el mundo ? ",20250423T004500Z,https://www.vanguardia.com/resizer/v2/TGF2AMH7SBAA5CIN33M5MEAJKU.jpg?auth=1c8d8324d926821e80de2218a0ee9ba476d2471312fc572ff52e6e669b105618&smart=true&quality=70,vanguardia.com,Spanish,Colombia,URBAN,Urban development and city themes,Spanish,cc08766c5fbcf35e05cf0d0631b98cae
https://www.derbund.ch/staedtische-kitas-in-bern-nun-schaut-die-finanzkommission-hin-241821184123,,Städtische Kitas in Bern : Nun schaut die Finanzkommission hin,20250425T171500Z,"https://cdn.unitycms.io/images/AMM7oYS-qCMBM3h-E76oAp.jpg?op=ocroped&val=1200,800,1000,750,125,0&sum=jjgdBosTQhg",derbund.ch,German,Switzerland,URBAN,Urban development and city themes,German,cd5f605dfd25a23b45fe8f4ecf0aecfb
https://www.ots.at/presseaussendung/OTS_20250423_OTS0156/eintritt-frei-ins-mak-am-452025-sponsored-by-wiener-staedtische,,Eintritt frei ins MAK am 4 . 5 . 2025 – Sponsored by WIENER STÄDTISCHE,20250423T114500Z,https://core2023.ots.at/api/v1/file/2025/04/23/OBS/OBS_20250423_OBS0043_1745407030_large.jpg,ots.at,German,Austria,URBAN,Urban development and city themes,German,4423ff41cf1b82e9608a8bf6d02cc7aa
"https://www.ndr.de:443/kultur/musik/Steve-Winwood-Er-sang-als-haette-er-drei-Ehen-hinter-sich,stevewinwood100.html",,"Steve Winwood :  Er sang , als hätte er drei Ehen hinter sich  | NDR . de - Kultur",20250426T044500Z,https://www.ndr.de/kultur/musik/stevewinwood102_v-contentxl.jpg,ndr.de,German,Germany,URBAN,Urban development and city themes,German,a78ab940909ce81ee74fd77f83bb6e44
https://www.ots.at/presseaussendung/OTS_20250423_OTS0205/68-wiener-gemeinderat-6,,68 . Wiener Gemeinderat ( 6 ) ,20250423T143000Z,,ots.at,German,Austria,URBAN,Urban development and city themes,German,442ff057484c45e860d8d01936a6874d
https://www.t-online.de/region/braunschweig/id_100693316/wolfenbuettel-cafe-katzenwald-idee-konzept-eroeffnung.html,,"Wolfenbüttel : Café Katzenwald – Idee , Konzept , Eröffnung",20250425T150000Z,https://images.t-online.de/2025/04/2TA22mDHq6H3/0x580:4000x2250/fit-in/1200x0/das-cafe-katzenwald-in-wolfenbuettel-hier-soll-es-schon-bald-losgehen.jpg,t-online.de,German,Germany,URBAN,Urban development and city themes,German,44bac1644e50314b0351633b8774cb68
https://www.ots.at/presseaussendung/OTS_20250425_OTS0110/neue-ausbildung-fuer-staedtische-aufsichtsraetinnen-und-aufsichtsraete-in-kooperation-mit-der-wu-executive-academy,,Neue Ausbildung für städtische Aufsichtsrätinnen und Aufsichtsräte in Kooperation mit der WU Executive Academy,20250425T104500Z,,ots.at,German,Austria,URBAN,Urban development and city themes,German,635739ba53a910e9b917b0fe3a1fd4aa
https://www.ligaportal.at/ktn/2-klasse/2-klasse-c/spielberichte/60690-techelsberg-triumphiert-in-umkaempftem-duell-gegen-st-urban,https://www.ligaportal.at/ktn/2-klasse/2-klasse-c/spielberichte/60690-techelsberg-triumphiert-in-umkaempftem-duell-gegen-st-urban/amp,Techelsberg triumphiert in umkämpftem Duell gegen St . Urban,20250426T190000Z,https://static.ligaportal.at/images/club/club-1053-large.png?v=42,ligaportal.at,German,Austria,URBAN,Urban development and city themes,German,45ee2d5a774551a803447140b6010635
https://www.ligaportal.at/ktn/2-klasse/2-klasse-c/60667-sv-st-urban-phillip-kanduth-mein-liebstes-fantrikot-war-von-klaus-rohseano-vom-sv-feldkirchen,https://www.ligaportal.at/ktn/2-klasse/2-klasse-c/60667-sv-st-urban-phillip-kanduth-mein-liebstes-fantrikot-war-von-klaus-rohseano-vom-sv-feldkirchen/amp,"SV St . Urban : Phillip Kanduth : „ Mein liebstes Fantrikot war von Klaus Rohseano vom SV Feldkirchen ! – Fußball Kärnten - Ergebnisse , Tabellen und Torschützen von allen KTN Ligen . ",20250424T203000Z,https://www.ligaportal.at/ktn/images/stories/wappen/st.urban_SV.jpg,ligaportal.at,German,Austria,URBAN,Urban development and city themes,German,c8812610a0aaeebd85f39adbb81e00dc
https://www.derstandard.at/consent/tcf/story/3000000267106/15-minuten-stadt-graetzlbildung-und-stadtplanung,,15 - Minuten - Stadt : Grätzlbildung und Stadtplanung,20250425T051500Z,https://i.ds.at/_2lA9Q/rs:fill:1200:600/plain/lido-images/2025/04/24/6dd575ec-00e9-434a-8fca-0f9002591a1b.jpeg,derstandard.at,German,Austria,URBAN,Urban development and city themes,German,04aaf0800915b08eeffe02b2962c732a
https://hznews.hangzhou.com.cn/chengshi/content/2025-04/24/content_8980737.htm,,杭州城乡风貌整治提升有了新方向,20250424T020000Z,,hznews.hangzhou.com.cn,Chinese,China,URBAN,Urban development and city themes,Chinese,810d57780ffd123c16b3573cf9b50763
http://estate.caijing.com.cn/20250423/5085897.shtml,,财面儿 · 年报深解丨城建南下谋  发展 _ 行业 _ 地产频道首页 _ 财经网 - CAIJING . COM . CN,20250423T114500Z,,estate.caijing.com.cn,Chinese,China,URBAN,Urban development and city themes,Chinese,4833c7f522360ba472eb1e2635d1da96
https://finance.sina.com.cn/tech/roll/2025-04-25/doc-ineukhfy8353478.shtml,,提供虚假材料 北京城建北方集团被禁参加军采一年,20250425T124500Z,https://n.sinaimg.cn/spider20250425/196/w554h442/20250425/edb0-36abed03c43420bcbc991a02f8edc084.jpg,finance.sina.com.cn,Chinese,China,URBAN,Urban development and city themes,Chinese,897a01ea17b9ecae66c2e63082ccf37b
https://www.163.com/dy/article/JU1BEL0K0519TG73.html,https://m.163.com/dy/article/JU1BEL0K0519TG73.html,同样是交15年 ， 灵活就业和城乡居民养老金 ， 相差多少 ？ ,20250425T153000Z,,163.com,Chinese,China,URBAN,Urban development and city themes,Chinese,3253fe000fba03d5cd787507a7c7485c
https://www.farmer.com.cn/2025/04/24/99985245.html,,浙江嘉兴 ： 打造新时代高水平城乡融合发展典范 - 中国农网,20250424T021500Z,,farmer.com.cn,Chinese,China,URBAN,Urban development and city themes,Chinese,4a5e7abf211437dd034b5308a2d75ee9
https://www.chinatimes.com/realtimenews/20250421002673-260404,,李富城白血球飆破2萬急送醫 住院3天PO照曝最新病況 - 綜合星聞,20250421T071500Z,https://images.chinatimes.com/newsphoto/2025-04-21/656/20250421002717.jpg,chinatimes.com,Chinese,Taiwan,URBAN,Urban development and city themes,Chinese,74687a2949ae3c41b54cb0d2050a4bcb
https://finance.sina.com.cn/tech/roll/2025-04-21/doc-inetxncx6314893.shtml,,  客货邮  ×安凯客车破壁融合 铺就乡村振兴  快车道  |乡村振兴,20250421T104500Z,https://n.sinaimg.cn/spider20250421/314/w669h445/20250421/df56-117d75fc93ceda5b5357d793464a6ebe.png,finance.sina.com.cn,Chinese,China,URBAN,Urban development and city themes,Chinese,b97296892c6cdb6d2a79ba9942a9be93
https://jx.ifeng.com/c/8iojtjVSGMA,,南昌市建发养云小区2024年交房 小区配套幼儿园还未投入使用,20250425T013000Z,https://x0.ifengimg.com/ucms/2025_17/9C7D6AB6FB24041264700A9D6EB48CC7BABBA298_size11_w250_h165.jpg,jx.ifeng.com,Chinese,China,URBAN,Urban development and city themes,Chinese,ca7102bf58a618d451b2c758071b66dd
