url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language
https://www.yahoo.com/news/major-west-virginia-teachers-unions-223459039.html,,Major West Virginia teachers unions merge to form  Education West Virginia  ,20250402T010000Z,https://media.zenfs.com/en/wboy_clarksburg_articles_885/5d037dbd78d63372d2f784fd299b2a82,yahoo.com,English,United States,EDUCATION,Education-related themes,English
https://news.webindia123.com/news/Articles/India/20250405/4304090.html,,Telangana govt to bring out new  Policy Document  for best education system soon,20250404T230000Z,,news.webindia123.com,English,India,EDUCATION,Education-related themes,English
https://dailycaller.com/2025/03/30/opinion-states-are-chomping-at-the-bit-to-overhaul-americas-broken-education-system-nelson-and-rucker/,,NELSON And RUCKER : States Are Chomping At The Bit To Overhaul America Broken Education System,20250330T164500Z,https://cdn01.dailycaller.com/wp-content/uploads/2025/03/GettyImages-2206698239-scaled-e1743338117690.jpg,dailycaller.com,English,United States,EDUCATION,Education-related themes,English
https://www.hindustantimes.com/education/news/karnataka-governor-releases-engineering-books-translated-into-kannada-101743514790861.html,https://www.hindustantimes.com/education/news/karnataka-governor-releases-engineering-books-translated-into-kannada-101743514790861-amp.html,Karnataka Governor releases engineering books translated into Kannada,20250401T144500Z,https://www.hindustantimes.com/ht-img/img/2024/04/16/1600x900/Education_News_1713261190070_1713261190358.jpg,hindustantimes.com,English,India,EDUCATION,Education-related themes,English
https://www.standardmedia.co.ke/business/enterprise/article/2001515299/how-an-education-policy-can-safeguard-your-childs-future,https://www.standardmedia.co.ke/business/amp/enterprise/article/2001515299/how-an-education-policy-can-safeguard-your-childs-future,How an education policy can safeguard your child future,20250402T031500Z,https://cdn.standardmedia.co.ke/images/articles/thumbnails/iJo4qP4W0A8i8BlJfxK2Uyw1I7OBRqP4sJRSxDnx.jpg,standardmedia.co.ke,English,Kenya,EDUCATION,Education-related themes,English
https://www.standardmedia.co.ke/business/article/2001515299/how-an-education-policy-can-safeguard-your-child-s-future,https://www.standardmedia.co.ke/amp/business/article/2001515299/how-an-education-policy-can-safeguard-your-child-s-future,How an education policy can safeguard your child future,20250402T040000Z,https://cdn.standardmedia.co.ke/images/articles/thumbnails/iJo4qP4W0A8i8BlJfxK2Uyw1I7OBRqP4sJRSxDnx.jpg,standardmedia.co.ke,English,Kenya,EDUCATION,Education-related themes,English
https://aninews.in/news/national/general-news/telangana-govt-to-bring-out-new-policy-document-for-best-education-system-soon20250405031852/,/news/national/general-news/telangana-govt-to-bring-out-new-policy-document-for-best-education-system-soon20250405031852?amp=1,Telangana govt to bring out new  Policy Document  for best education system soon,20250405T044500Z,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20250404214840.jpg,aninews.in,English,India,EDUCATION,Education-related themes,English
https://www.nola.com/news/education/trump-special-education-louisiana-parent/article_babfad72-5bb8-48c6-b019-9cb0a52e9679.html,https://www.nola.com/news/education/trump-special-education-louisiana-parent/article_babfad72-5bb8-48c6-b019-9cb0a52e9679.amp.html,La . parent says Trump plan will hurt special education | Education,20250330T143000Z,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/4/b4/4b4d6111-6834-5f06-9060-3fde621e062c/675b5502c582d.image.jpg?crop=1675%2C879%2C0%2C178,nola.com,English,United States,EDUCATION,Education-related themes,English
https://allafrica.com/stories/202504020303.html,,Ghana : Enhanced Educare Launched to Secure Children Education,20250402T121500Z,,allafrica.com,English,Nigeria,EDUCATION,Education-related themes,English
https://portal.sina.com.hk/finance/finance-prnewswire/prnasia/2025/04/03/1154821/the-2nd-guangdong-hong-kong-macao-greater-bay-area-education-integration-and-innovation-summit-concludes-successfully/,,The 2nd Guangdong - Hong Kong - Macao Greater Bay Area Education Integration and Innovation Summit Concludes Successfully,20250403T113000Z,https://mma.prnasia.com/media2/2657408/image_832550_27178402.jpg?p=medium600,portal.sina.com.hk,English,Hong Kong,EDUCATION,Education-related themes,English
